Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CHH	2	2314164	2314439	2.10E-27	0.242156	34	4.90E-14	3.90E-34	0.74913	0.50697	Teosinte/Maize
CHH	2	2815455	2815648	2.60E-09	0.295295	16	4.60E-14	4.90E-16	0.76364	0.46835	Teosinte/Maize
CHH	2	8760221	8760419	2.20E-02	0.263207	9	9.70E-13	4.20E-09	0.64534	0.38214	Teosinte/Maize
CHH	2	17840638	17840918	2.60E-02	0.210739	15	4.90E-14	4.90E-09	0.41621	0.20547	Teosinte/Maize
CHH	2	20017070	20017191	3.70E-06	0.230702	13	4.00E-14	7.00E-13	0.40212	0.17142	Teosinte/Maize
CHH	2	23567437	23567779	3.00E-07	0.287358	11	4.30E-14	5.60E-14	0.4198	0.13244	Teosinte/Maize
CHH	2	25322544	25322619	2.80E-05	0.26242	12	4.40E-14	5.30E-12	0.54807	0.28565	Teosinte/Maize
CHH	2	25482868	25482945	1.10E-05	0.31347	9	4.70E-14	2.00E-12	0.59158	0.27811	Teosinte/Maize
CHH	2	28488189	28488498	4.20E-30	0.321967	37	4.00E-14	8.00E-37	0.63093	0.30897	Teosinte/Maize
CHH	2	28490441	28491052	7.60E-10	0.271381	82	4.40E-14	1.40E-16	0.36621	0.21405	Teosinte/Maize
CHH	2	28491624	28491807	8.00E-28	0.278093	40	4.10E-14	1.50E-34	0.59263	0.31454	Teosinte/Maize
CHH	2	28500861	28501052	5.70E-12	0.237284	17	4.60E-14	1.10E-18	0.35058	0.1133	Teosinte/Maize
CHH	2	28743285	28743593	6.20E-22	0.221614	39	4.90E-14	1.20E-28	0.42424	0.20262	Teosinte/Maize
CHH	2	28882727	28882784	1.10E-10	0.287469	17	4.60E-14	2.00E-17	0.7265	0.43903	Teosinte/Maize
CHH	2	30350628	30350781	1.10E-18	0.215182	23	4.90E-14	2.10E-25	0.33085	0.11567	Teosinte/Maize
CHH	2	31033861	31033930	3.30E-08	0.249204	13	4.50E-14	6.20E-15	0.34416	0.094958	Teosinte/Maize
CHH	2	37321370	37321539	6.80E-09	0.209179	14	4.60E-14	1.30E-15	0.35916	0.14998	Teosinte/Maize
CHH	2	40066159	40066254	1.70E-10	0.216249	16	4.30E-14	3.20E-17	0.35112	0.13487	Teosinte/Maize
CHH	2	47902154	47902228	7.90E-09	0.252842	10	4.00E-14	1.50E-15	0.37554	0.1227	Teosinte/Maize
CHH	2	48491673	48491795	3.60E-02	0.203042	10	4.60E-14	6.80E-09	0.47298	0.26993	Teosinte/Maize
CHH	2	50199318	50199462	3.00E-15	0.26327	13	4.00E-14	5.70E-22	0.49148	0.22821	Teosinte/Maize
CHH	2	66125693	66125818	3.70E-12	0.349376	10	4.20E-14	7.00E-19	0.40579	0.056413	Teosinte/Maize
CHH	2	66717346	66717559	3.40E-08	0.223811	31	4.40E-14	6.40E-15	0.57749	0.35368	Teosinte/Maize
CHH	2	72471488	72471700	5.30E-07	0.203544	13	4.60E-14	1.00E-13	0.26752	0.063976	Teosinte/Maize
CHH	2	74533406	74533542	6.10E-03	0.278313	8	9.80E-14	1.10E-09	0.46789	0.18957	Teosinte/Maize
CHH	2	80769406	80769541	9.10E-12	0.257769	17	4.50E-14	1.70E-18	0.48811	0.23034	Teosinte/Maize
CHH	2	81424121	81424204	9.10E-04	0.226568	10	6.00E-14	1.70E-10	0.3347	0.10813	Teosinte/Maize
CHH	2	81702730	81702871	9.50E-13	0.216139	15	4.30E-14	1.80E-19	0.27924	0.063098	Teosinte/Maize
CHH	2	82398249	82398288	6.70E-06	0.332037	8	4.40E-14	1.30E-12	0.47473	0.14269	Teosinte/Maize
CHH	2	87750560	87750727	8.30E-10	0.241583	24	4.70E-14	1.60E-16	0.67898	0.43739	Teosinte/Maize
CHH	2	88221612	88221713	1.90E-03	0.261207	10	4.50E-14	3.60E-10	0.67142	0.41021	Teosinte/Maize
CHH	2	88957663	88957733	1.90E-11	0.299536	8	4.50E-14	3.70E-18	0.33399	0.034457	Teosinte/Maize
CHH	2	91191711	91191911	4.60E-30	0.279656	26	4.90E-14	8.60E-37	0.36209	0.082431	Teosinte/Maize
CHH	2	92146279	92146421	3.80E-29	0.207272	25	4.00E-14	7.20E-36	0.23501	0.027736	Teosinte/Maize
CHH	2	92996585	92996648	1.10E-06	0.275449	14	4.60E-14	2.10E-13	0.66369	0.38824	Teosinte/Maize
CHH	2	94070452	94070511	2.50E-08	0.313112	12	4.30E-14	4.80E-15	0.40191	0.088802	Teosinte/Maize
CHH	2	94752842	94752955	2.10E-07	0.248186	17	4.30E-14	4.00E-14	0.53907	0.29089	Teosinte/Maize
CHH	2	95780835	95780978	1.40E-03	0.259181	12	4.00E-14	2.60E-10	0.70685	0.44767	Teosinte/Maize
CHH	2	96525335	96525412	4.50E-03	0.248943	8	3.70E-10	8.50E-10	0.3504	0.10146	Teosinte/Maize
CHH	2	96711969	96712028	1.00E-10	0.391793	9	4.40E-14	1.90E-17	0.47417	0.082373	Teosinte/Maize
CHH	2	101533061	101533114	3.60E-06	0.231442	8	1.70E-13	6.70E-13	0.28627	0.054824	Teosinte/Maize
CHH	2	102150708	102150770	1.70E-08	0.30386	12	4.30E-14	3.20E-15	0.56399	0.26013	Teosinte/Maize
CHH	2	103991942	103991994	2.30E-11	0.392974	9	4.30E-14	4.40E-18	0.67677	0.2838	Teosinte/Maize
CHH	2	107482268	107482383	7.80E-11	0.32122	14	4.60E-14	1.50E-17	0.61688	0.29566	Teosinte/Maize
CHH	2	107688377	107688428	2.00E-02	0.280481	10	5.10E-14	3.70E-09	0.54816	0.26768	Teosinte/Maize
CHH	2	111723927	111724238	2.30E-06	0.214382	11	4.20E-14	4.40E-13	0.45127	0.23689	Teosinte/Maize
CHH	2	115926333	115926520	2.20E-14	0.298319	17	4.80E-14	4.10E-21	0.54084	0.24252	Teosinte/Maize
CHH	2	116126504	116126600	1.10E-07	0.219638	10	4.10E-14	2.20E-14	0.2815	0.061858	Teosinte/Maize
CHH	2	116567033	116567155	1.70E-15	0.296749	18	4.90E-14	3.30E-22	0.43101	0.13426	Teosinte/Maize
CHH	2	118183285	118183364	2.90E-10	0.317731	14	4.60E-14	5.40E-17	0.5634	0.24566	Teosinte/Maize
CHH	2	118385549	118385622	9.20E-05	0.206752	8	4.50E-14	1.70E-11	0.24084	0.034092	Teosinte/Maize
CHH	2	120674832	120674908	2.80E-10	0.311155	8	4.40E-14	5.30E-17	0.38307	0.071915	Teosinte/Maize
CHH	2	121216479	121216609	2.80E-06	0.208453	16	4.50E-14	5.30E-13	0.29373	0.085281	Teosinte/Maize
CHH	2	121234179	121234313	3.30E-06	0.211843	12	4.20E-14	6.30E-13	0.28584	0.073995	Teosinte/Maize
CHH	2	122898437	122898772	1.50E-05	0.244462	11	5.00E-14	2.90E-12	0.37593	0.13147	Teosinte/Maize
CHH	2	126628192	126628294	2.30E-03	0.21666	20	4.60E-14	4.40E-10	0.51552	0.29886	Teosinte/Maize
CHH	2	129374604	129374676	7.70E-21	0.332477	13	3.70E-14	1.50E-27	0.45837	0.12589	Teosinte/Maize
CHH	2	129831591	129831695	2.50E-04	0.202815	13	4.40E-14	4.70E-11	0.35951	0.1567	Teosinte/Maize
CHH	2	132452241	132452292	6.50E-07	0.213109	9	4.40E-14	1.20E-13	0.25069	0.03758	Teosinte/Maize
CHH	2	140340695	140340856	6.70E-04	0.273574	8	4.60E-14	1.30E-10	0.39294	0.11936	Teosinte/Maize
CHH	2	141024537	141024736	1.50E-05	0.246374	10	1.90E-13	2.80E-12	0.39401	0.14764	Teosinte/Maize
CHH	2	142244074	142244259	6.80E-04	0.204355	17	5.50E-14	1.30E-10	0.31398	0.10962	Teosinte/Maize
CHH	2	143078992	143079067	1.30E-14	0.35829	12	4.10E-14	2.50E-21	0.46629	0.10799	Teosinte/Maize
CHH	2	145988725	145988989	6.50E-05	0.304733	12	4.50E-14	1.20E-11	0.59497	0.29024	Teosinte/Maize
CHH	2	147571997	147572072	3.50E-06	0.245644	8	1.00E-12	6.60E-13	0.46762	0.22198	Teosinte/Maize
CHH	2	152290009	152290211	3.80E-06	0.243509	16	4.70E-14	7.30E-13	0.44094	0.19743	Teosinte/Maize
CHH	2	154096775	154096838	2.10E-06	0.377458	8	4.60E-14	4.00E-13	0.56826	0.1908	Teosinte/Maize
CHH	2	154106978	154107037	6.80E-04	0.373898	8	4.50E-14	1.30E-10	0.63206	0.25816	Teosinte/Maize
CHH	2	154383986	154384156	4.90E-02	0.220349	8	4.10E-11	9.20E-09	0.32883	0.10849	Teosinte/Maize
CHH	2	154943207	154943341	2.00E-06	0.236917	14	4.00E-14	3.80E-13	0.44469	0.20778	Teosinte/Maize
CHH	2	155042819	155043071	1.80E-05	0.205186	10	4.20E-14	3.40E-12	0.33954	0.13436	Teosinte/Maize
CHH	2	159770879	159770935	1.60E-06	0.205323	10	4.40E-14	3.10E-13	0.31487	0.10955	Teosinte/Maize
CHH	2	162534472	162534570	6.00E-04	0.260012	8	5.70E-14	1.10E-10	0.39535	0.13534	Teosinte/Maize
CHH	2	163610622	163610717	9.20E-09	0.239593	9	4.30E-14	1.70E-15	0.29374	0.054147	Teosinte/Maize
CHH	2	166699473	166699549	1.90E-09	0.263614	13	4.50E-14	3.60E-16	0.44734	0.18372	Teosinte/Maize
CHH	2	170601105	170601179	1.20E-12	0.296642	12	4.00E-14	2.20E-19	0.43125	0.13461	Teosinte/Maize
CHH	2	172641632	172641778	9.30E-11	0.239966	20	4.70E-14	1.70E-17	0.29666	0.056692	Teosinte/Maize
CHH	2	189704896	189704969	6.50E-08	0.315938	8	4.00E-14	1.20E-14	0.33524	0.019302	Teosinte/Maize
CHH	2	192454716	192454788	4.20E-03	0.248363	8	9.50E-11	8.00E-10	0.33616	0.087799	Teosinte/Maize
CHH	2	196226306	196227107	3.00E-03	0.253505	66	4.40E-14	5.60E-10	0.44285	0.32406	Teosinte/Maize
CHH	2	196227357	196227476	2.00E-07	0.272859	17	4.40E-14	3.80E-14	0.69823	0.42538	Teosinte/Maize
CHH	2	199147526	199147602	2.10E-04	0.222023	8	4.40E-14	4.00E-11	0.27633	0.054308	Teosinte/Maize
CHH	2	202803469	202803655	6.60E-06	0.318922	9	4.60E-14	1.20E-12	0.60383	0.28491	Teosinte/Maize
CHH	2	207825190	207825338	1.20E-06	0.229423	9	4.40E-14	2.20E-13	3.59E-01	0.12991	Teosinte/Maize
CHH	2	208723151	208723239	1.10E-02	0.229667	10	5.20E-14	2.00E-09	0.49194	0.26227	Teosinte/Maize
CHH	2	210695040	210695207	5.20E-03	0.237968	9	2.90E-12	9.90E-10	0.45291	0.21494	Teosinte/Maize
CHH	2	210695929	210696070	9.40E-03	0.27912	8	3.50E-13	1.80E-09	0.76797	0.48885	Teosinte/Maize
CHH	2	214099305	214099404	1.30E-17	0.231895	15	3.70E-14	2.40E-24	0.28696	0.055063	Teosinte/Maize
CHH	2	217641304	217641385	1.90E-04	0.294811	8	4.30E-14	3.60E-11	0.45089	0.15608	Teosinte/Maize
CHH	2	217680947	217681086	2.30E-11	0.318832	9	4.50E-14	4.40E-18	0.40708	0.088244	Teosinte/Maize
CHH	2	223337969	223338237	2.60E-07	0.298409	9	4.00E-14	4.80E-14	0.36544	0.067029	Teosinte/Maize
CHH	2	224897942	224898106	1.80E-15	0.240791	25	4.20E-14	3.40E-22	0.50225	0.26146	Teosinte/Maize
CHH	2	225677349	225677458	3.90E-10	0.206455	13	4.20E-14	7.30E-17	0.26841	0.061954	Teosinte/Maize
CHH	2	227247904	227248090	2.80E-12	0.322209	9	4.20E-14	5.30E-19	0.41916	0.096948	Teosinte/Maize
CHH	2	229074202	229074438	5.60E-06	0.203275	22	4.50E-14	1.10E-12	0.3901	0.18683	Teosinte/Maize
CHH	2	233732952	233732982	9.60E-04	0.282246	8	6.00E-14	1.80E-10	0.54229	0.26005	Teosinte/Maize
CHH	2	233733021	233733694	1.20E-02	0.244179	40	6.60E-14	2.20E-09	0.1685	0.1036	Teosinte/Maize
CHH	2	235019752	235019826	5.10E-20	0.553852	10	4.10E-14	9.70E-27	0.61163	0.057783	Teosinte/Maize
CHH	2	235081148	235081224	7.90E-14	0.361067	8	4.20E-14	1.50E-20	0.48785	0.12678	Teosinte/Maize
CHH	2	237176657	237176706	2.90E-06	0.205392	10	4.40E-14	5.40E-13	0.43481	0.22942	Teosinte/Maize
CHH	2	241791212	241791677	1.40E-04	0.216356	12	2.00E-13	2.60E-11	0.3648	0.14844	Teosinte/Maize
CHH	3	604696	604794	3.10E-02	0.201323	8	2.80E-12	5.80E-09	0.32326	0.12194	Teosinte/Maize
CHH	3	3414937	3415054	5.80E-12	0.247852	21	4.30E-14	1.10E-18	0.67867	0.43082	Teosinte/Maize
CHH	3	23201726	23201818	2.60E-08	0.225541	11	4.10E-14	4.90E-15	0.3463	0.12076	Teosinte/Maize
CHH	3	23227441	23227500	1.50E-05	0.293879	9	4.50E-14	2.90E-12	0.48174	0.18786	Teosinte/Maize
CHH	3	26156055	26156141	1.70E-10	0.359906	8	4.60E-14	3.20E-17	0.5502	0.19029	Teosinte/Maize
CHH	3	30449108	30449370	2.80E-09	0.262637	17	4.20E-14	5.40E-16	0.64919	0.38655	Teosinte/Maize
CHH	3	31514190	31514376	2.40E-03	0.20537	12	1.50E-13	4.50E-10	0.421	0.21563	Teosinte/Maize
CHH	3	35656248	35656370	6.50E-13	0.231043	23	4.90E-14	1.20E-19	0.47518	0.24414	Teosinte/Maize
CHH	3	41987820	41988023	3.70E-17	0.382392	15	4.70E-14	6.90E-24	0.55473	0.17234	Teosinte/Maize
CHH	3	46079720	46079791	3.80E-13	0.220169	9	5.10E-14	7.20E-20	0.22017	5.56E-08	Teosinte/Maize
CHH	3	50656114	50656190	1.00E-04	0.230746	13	5.50E-14	1.90E-11	0.49373	0.26298	Teosinte/Maize
CHH	3	55090415	55090545	3.20E-02	0.224538	11	6.00E-13	6.00E-09	0.56092	0.33638	Teosinte/Maize
CHH	3	64614870	64614931	1.60E-09	0.259276	8	4.70E-14	3.10E-16	0.3387	0.079426	Teosinte/Maize
CHH	3	66485942	66486064	1.20E-08	0.282524	14	4.60E-14	2.30E-15	0.59429	0.31176	Teosinte/Maize
CHH	3	69616137	69616225	2.40E-09	0.214517	13	4.30E-14	4.50E-16	0.25843	0.043909	Teosinte/Maize
CHH	3	71571502	71571616	1.90E-37	0.370002	16	4.60E-14	3.50E-44	0.37308	0.0030796	Teosinte/Maize
CHH	3	75328881	75328981	3.10E-12	0.211439	18	4.50E-14	5.80E-19	0.2639	0.052465	Teosinte/Maize
CHH	3	77270846	77270916	2.80E-04	0.22093	12	4.40E-14	5.40E-11	0.41369	0.19276	Teosinte/Maize
CHH	3	77988576	77988667	2.80E-08	0.292459	10	4.40E-14	5.40E-15	0.30902	0.016559	Teosinte/Maize
CHH	3	79222320	79222457	5.40E-04	0.244921	15	4.50E-14	1.00E-10	0.5726	0.32768	Teosinte/Maize
CHH	3	79256333	79256559	3.90E-09	0.242598	24	4.60E-14	7.40E-16	0.57734	0.33474	Teosinte/Maize
CHH	3	79459534	79459588	5.60E-08	0.291336	10	4.30E-14	1.10E-14	0.43682	0.14549	Teosinte/Maize
CHH	3	80341086	80341157	1.60E-16	0.259541	9	4.60E-14	3.00E-23	0.28966	0.030117	Teosinte/Maize
CHH	3	80342582	80342815	3.30E-28	0.248131	23	4.50E-14	6.20E-35	0.33317	0.085036	Teosinte/Maize
CHH	3	80350486	80350735	8.30E-27	0.205734	24	4.30E-14	1.60E-33	0.27554	0.069804	Teosinte/Maize
CHH	3	83499221	83499471	4.10E-02	0.240853	22	6.10E-14	7.80E-09	0.30968	0.11636	Teosinte/Maize
CHH	3	83679077	83679192	3.50E-07	0.222712	12	4.10E-14	6.60E-14	0.3178	0.095089	Teosinte/Maize
CHH	3	84119458	84119745	2.00E-04	0.23405	12	4.00E-14	3.70E-11	0.47333	0.23928	Teosinte/Maize
CHH	3	85358201	85358476	5.70E-06	0.253341	12	4.40E-14	1.10E-12	0.4101	0.15676	Teosinte/Maize
CHH	3	87048015	87048117	3.60E-09	0.332665	10	4.50E-14	6.70E-16	0.44296	0.1103	Teosinte/Maize
CHH	3	89205141	89205203	1.50E-05	0.246191	11	4.10E-14	2.70E-12	0.44208	0.19589	Teosinte/Maize
CHH	3	89208134	89208184	3.20E-12	0.28497	8	4.50E-14	6.10E-19	0.36119	0.076219	Teosinte/Maize
CHH	3	92264987	92265183	1.60E-05	0.204635	15	4.30E-14	3.00E-12	0.37452	0.16989	Teosinte/Maize
CHH	3	92420506	92420567	4.60E-11	0.318534	11	4.50E-14	8.80E-18	0.51301	0.19448	Teosinte/Maize
CHH	3	92505574	92505710	6.30E-09	0.273124	12	4.80E-14	1.20E-15	0.45512	0.182	Teosinte/Maize
CHH	3	92906926	92907090	7.00E-03	0.255599	10	3.20E-13	1.30E-09	0.40517	0.14957	Teosinte/Maize
CHH	3	93316525	93316758	2.30E-03	0.210475	17	4.70E-14	4.40E-10	0.41583	0.20535	Teosinte/Maize
CHH	3	93370052	93370119	2.00E-12	0.434707	8	4.40E-14	3.80E-19	0.61908	0.18437	Teosinte/Maize
CHH	3	93378907	93379017	9.00E-29	0.303061	26	4.90E-14	1.70E-35	0.74148	0.43841	Teosinte/Maize
CHH	3	93413557	93413666	2.30E-12	0.216699	24	4.50E-14	4.30E-19	0.33288	0.11618	Teosinte/Maize
CHH	3	93525492	93525608	3.90E-10	0.244815	18	4.30E-14	7.40E-17	0.48762	0.2428	Teosinte/Maize
CHH	3	95624643	95624804	2.10E-08	0.273354	24	4.60E-14	4.10E-15	0.62682	0.35347	Teosinte/Maize
CHH	3	97760126	97760223	3.20E-10	0.203761	17	4.60E-14	6.10E-17	0.30042	0.096659	Teosinte/Maize
CHH	3	104258889	104258946	4.00E-10	0.294014	10	4.10E-14	7.60E-17	0.44788	0.15386	Teosinte/Maize
CHH	3	105350506	105350656	3.10E-10	0.409072	9	4.50E-14	5.90E-17	0.68421	0.27514	Teosinte/Maize
CHH	3	105352502	105352742	6.90E-09	0.226412	15	4.30E-14	1.30E-15	0.35954	0.13313	Teosinte/Maize
CHH	3	105720519	105720735	3.30E-14	0.217257	34	4.40E-14	6.30E-21	0.43504	0.21778	Teosinte/Maize
CHH	3	116332814	116333070	3.40E-14	0.204903	18	4.30E-14	6.30E-21	0.26735	0.062444	Teosinte/Maize
CHH	3	117288549	117288611	1.10E-06	0.329129	11	4.30E-14	2.20E-13	0.55096	0.22184	Teosinte/Maize
CHH	3	120515085	120515277	3.10E-03	0.230131	12	4.70E-14	5.80E-10	0.39139	0.16126	Teosinte/Maize
CHH	3	122682055	122682187	5.20E-06	0.226679	11	4.40E-14	9.90E-13	0.35949	0.13281	Teosinte/Maize
CHH	3	122816433	122816479	2.40E-05	0.294608	8	4.30E-14	4.60E-12	0.44427	0.14966	Teosinte/Maize
CHH	3	123775670	123775733	2.10E-05	0.307437	8	4.80E-14	4.00E-12	0.5789	0.27146	Teosinte/Maize
CHH	3	123798544	123798631	1.80E-05	0.292121	8	4.30E-14	3.50E-12	0.4521	0.15998	Teosinte/Maize
CHH	3	144976306	144976428	5.70E-04	0.264118	9	4.00E-13	1.10E-10	0.58821	0.32409	Teosinte/Maize
CHH	3	145198236	145198288	3.20E-06	0.238983	8	4.70E-14	6.00E-13	0.3391	0.10011	Teosinte/Maize
CHH	3	148897092	148897421	3.10E-02	0.249958	11	2.10E-13	5.80E-09	0.51344	0.26348	Teosinte/Maize
CHH	3	153103146	153103380	5.30E-11	0.216479	20	4.20E-14	1.00E-17	0.35531	0.13883	Teosinte/Maize
CHH	3	153772581	153772641	4.10E-13	0.225095	12	4.70E-14	7.80E-20	0.29513	0.070032	Teosinte/Maize
CHH	3	158436927	158437004	2.10E-05	0.318957	8	4.30E-14	3.90E-12	0.50307	0.18411	Teosinte/Maize
CHH	3	159327664	159327734	2.30E-04	0.250508	9	4.10E-14	4.40E-11	0.50646	0.25595	Teosinte/Maize
CHH	3	161419950	161420204	2.80E-07	0.302512	11	4.20E-14	5.30E-14	0.48052	0.17801	Teosinte/Maize
CHH	3	166858119	166858196	9.00E-04	0.358401	8	4.20E-14	1.70E-10	0.61952	0.26112	Teosinte/Maize
CHH	3	168630797	168630886	6.90E-14	0.201318	16	4.60E-14	1.30E-20	0.27254	0.071223	Teosinte/Maize
CHH	3	168649579	168650002	1.70E-03	0.382768	24	4.60E-14	3.10E-10	0.24629	0.09238	Teosinte/Maize
CHH	3	168650009	168650061	1.70E-14	0.412808	9	4.10E-14	3.20E-21	0.79358	0.38077	Teosinte/Maize
CHH	3	171921944	171922333	6.20E-25	0.202499	37	4.40E-14	1.20E-31	0.29374	0.091245	Teosinte/Maize
CHH	3	172144648	172144740	3.90E-09	0.243631	18	4.00E-14	7.50E-16	0.43762	0.19399	Teosinte/Maize
CHH	3	176515519	176515602	2.20E-05	0.304894	9	4.40E-14	4.20E-12	0.55635	0.25146	Teosinte/Maize
CHH	3	180465351	180465422	3.40E-02	0.271734	10	4.60E-14	6.30E-09	0.48008	0.20835	Teosinte/Maize
CHH	3	181602769	181603059	2.00E-08	0.31368	10	4.10E-14	3.80E-15	0.60277	0.28909	Teosinte/Maize
CHH	3	182414920	182415104	2.10E-13	0.252019	12	4.70E-14	4.00E-20	0.36072	0.1087	Teosinte/Maize
CHH	3	184008664	184008728	2.50E-05	0.225081	8	5.00E-14	4.80E-12	0.28943	0.064352	Teosinte/Maize
CHH	3	184421118	184421230	2.80E-05	0.287138	9	4.20E-14	5.20E-12	0.47823	0.19109	Teosinte/Maize
CHH	3	184827358	184827459	1.50E-22	0.350725	11	3.80E-14	2.90E-29	0.35073	1.23E-07	Teosinte/Maize
CHH	3	189001178	189001226	6.90E-03	0.298622	8	4.50E-14	1.30E-09	0.57466	0.27604	Teosinte/Maize
CHH	3	191131599	191131900	7.90E-16	0.219634	19	4.40E-14	1.50E-22	0.34868	0.12904	Teosinte/Maize
CHH	3	199635681	199635846	8.50E-07	0.206549	14	4.50E-14	1.60E-13	0.33964	0.13309	Teosinte/Maize
CHH	3	206196481	206196748	1.10E-03	0.229482	14	4.80E-14	2.10E-10	0.40663	0.17714	Teosinte/Maize
CHH	3	206405114	206405293	3.90E-03	0.218811	9	1.90E-12	7.40E-10	0.35191	0.1331	Teosinte/Maize
CHH	3	206775227	206775355	2.40E-07	0.224801	16	4.80E-14	4.60E-14	0.49254	0.26774	Teosinte/Maize
CHH	3	209227273	209227322	6.80E-16	0.309083	10	4.10E-14	1.30E-22	0.3806	0.071518	Teosinte/Maize
CHH	3	210530341	210530392	8.40E-07	0.357296	8	4.70E-14	1.60E-13	0.66577	0.30848	Teosinte/Maize
CHH	3	212361586	212361704	2.20E-04	0.275454	10	4.40E-14	4.10E-11	0.63318	0.35773	Teosinte/Maize
CHH	3	213109049	213109132	2.20E-09	0.296672	15	4.40E-14	4.10E-16	0.74001	0.44334	Teosinte/Maize
CHH	3	215637027	215637186	7.60E-06	0.209332	8	4.50E-14	1.40E-12	0.27692	0.06759	Teosinte/Maize
CHH	3	216253089	216253488	2.90E-12	0.238904	18	4.40E-14	5.50E-19	0.37015	0.13125	Teosinte/Maize
CHH	3	216725608	216725747	9.70E-10	0.233078	11	4.20E-14	1.80E-16	0.33329	0.10021	Teosinte/Maize
CHH	3	216727619	216727813	3.60E-10	0.203214	15	4.60E-14	6.80E-17	0.35031	0.1471	Teosinte/Maize
CHH	3	216874572	216874718	4.50E-19	0.264192	21	3.70E-14	8.50E-26	0.4868	0.22261	Teosinte/Maize
CHH	3	217801315	217801404	5.80E-07	0.205587	13	4.20E-14	1.10E-13	0.30377	0.098187	Teosinte/Maize
CHH	3	220963523	220963694	5.40E-08	0.244929	13	4.00E-14	1.00E-14	0.428	0.18307	Teosinte/Maize
CHH	3	224173957	224174038	2.50E-12	0.234918	13	4.30E-14	4.70E-19	0.43485	0.19993	Teosinte/Maize
CHH	3	227711303	227711541	1.60E-05	0.251728	16	4.60E-14	3.00E-12	0.39858	0.14685	Teosinte/Maize
CHH	3	228352463	228352546	2.80E-05	0.303542	8	4.50E-14	5.30E-12	0.40785	0.10431	Teosinte/Maize
CHH	4	3551908	3552021	4.00E-17	0.245026	20	4.30E-14	7.50E-24	0.33185	0.086827	Teosinte/Maize
CHH	4	7257786	7257988	2.40E-03	0.213351	9	4.30E-14	4.50E-10	0.25906	0.045712	Teosinte/Maize
CHH	4	7963006	7963087	1.20E-02	0.23034	8	2.50E-13	2.30E-09	0.3444	0.11406	Teosinte/Maize
CHH	4	8160925	8160972	2.90E-11	0.231559	9	4.10E-14	5.50E-18	0.23742	0.0058597	Teosinte/Maize
CHH	4	10472588	10472823	9.40E-06	0.240802	13	4.60E-14	1.80E-12	0.41891	0.17811	Teosinte/Maize
CHH	4	20213252	20213321	9.20E-16	0.302513	17	4.20E-14	1.70E-22	0.56348	0.26097	Teosinte/Maize
CHH	4	20391593	20391802	6.60E-18	0.316547	17	4.90E-14	1.20E-24	0.63706	0.32051	Teosinte/Maize
CHH	4	22511814	22512110	3.20E-13	0.263253	12	4.20E-14	6.00E-20	0.32718	0.063928	Teosinte/Maize
CHH	4	23993888	23993967	4.10E-15	0.263597	12	5.00E-14	7.70E-22	0.3319	0.068307	Teosinte/Maize
CHH	4	31742490	31742569	7.90E-36	0.512155	13	4.80E-14	1.50E-42	0.56354	0.051387	Teosinte/Maize
CHH	4	31968627	31968696	3.30E-13	0.210501	12	4.10E-14	6.30E-20	0.277	0.0665	Teosinte/Maize
CHH	4	32095912	32095975	0.00023	0.334445	9	4.40E-14	4.40E-11	0.58857	0.25412	Teosinte/Maize
CHH	4	33510625	33510780	4.60E-10	0.235812	11	4.20E-14	8.70E-17	0.25688	0.021063	Teosinte/Maize
CHH	4	40634705	40635087	1.50E-13	0.311386	35	4.70E-14	2.80E-20	0.13194	0.021459	Teosinte/Maize
CHH	4	41555365	41555484	2.80E-03	0.270877	8	4.60E-14	5.30E-10	0.44884	0.17796	Teosinte/Maize
CHH	4	53867243	53867355	3.60E-09	0.205389	11	4.50E-14	6.80E-16	0.23461	0.029222	Teosinte/Maize
CHH	4	54668327	54668421	2.20E-11	0.28679	14	4.70E-14	4.20E-18	0.45046	0.16367	Teosinte/Maize
CHH	4	56863126	56863183	1.70E-08	0.315485	11	4.10E-14	3.30E-15	0.56051	0.24502	Teosinte/Maize
CHH	4	57371301	57371445	8.30E-14	0.233759	23	4.50E-14	1.60E-20	0.458	0.22424	Teosinte/Maize
CHH	4	58345551	58345705	2.20E-04	0.252367	12	4.50E-14	4.20E-11	0.65999	0.40762	Teosinte/Maize
CHH	4	60067565	60067829	3.20E-23	0.372013	14	3.90E-14	6.00E-30	0.78119	0.40918	Teosinte/Maize
CHH	4	60715876	60716041	1.00E-09	0.259197	17	4.30E-14	1.90E-16	0.39369	0.13449	Teosinte/Maize
CHH	4	70698272	70698439	4.00E-11	0.301614	11	4.30E-14	7.60E-18	0.49488	0.19327	Teosinte/Maize
CHH	4	70776600	70776870	3.50E-07	0.292641	10	4.20E-14	6.60E-14	0.42706	0.13442	Teosinte/Maize
CHH	4	70999714	70999745	4.10E-10	0.394966	10	4.40E-14	7.70E-17	0.64092	0.24595	Teosinte/Maize
CHH	4	72080658	72080691	5.70E-06	0.35287	8	4.50E-14	1.10E-12	0.69445	0.34158	Teosinte/Maize
CHH	4	72717646	72717708	4.30E-02	0.267705	9	9.50E-14	8.20E-09	0.47718	0.20948	Teosinte/Maize
CHH	4	75531807	75531878	1.80E-09	0.292211	9	4.10E-14	3.30E-16	0.39318	0.10097	Teosinte/Maize
