Context	Comparsion	Chr_D	Start_D	end_D	Chr_F	Start_F	end_F	Feature	Overlap(bp)	Gene_ID	Chr	up_5k	Start	End	down_5k	Strand
CHH	Teosinte/Maize	4	101171275	101171396	4	101169765	101174764	Gene_down_5k	121	Zm00001d050565	4	101162830	101167830	101169764	101174764	+
CHH	Teosinte/Maize	4	101173375	101173461	4	101169765	101174764	Gene_down_5k	86	Zm00001d050565	4	101162830	101167830	101169764	101174764	+
CHH	Teosinte/Maize	4	103848512	103848729	4	103844781	103849780	Gene_down_5k	217	Zm00001d050608	4	103844781	103849781	103854158	103859158	-
CHH	Teosinte/Maize	4	103848512	103848729	4	103844781	103849780	Gene_down_5k	217	Zm00001d050609	4	103845156	103850156	103850899	103855899	-
CHH	Teosinte/Maize	4	109297555	109297686	4	109296511	109301510	Gene_down_5k	131	Zm00001d050645	4	109281090	109286090	109296510	109301510	+
CHH	Teosinte/Maize	4	112898046	112898129	4	112897196	112902195	Gene_down_5k	83	Zm00001d050660	4	112888892	112893892	112897195	112902195	+
CHH	Teosinte/Maize	4	117594927	117595151	4	117591722	117596721	Gene_down_5k	224	Zm00001d050712	4	117591722	117596722	117597951	117602951	-
CHH	Teosinte/Maize	4	120378066	120378336	4	120373585	120378584	Gene_down_5k	270	Zm00001d050740	4	120368569	120373569	120373640	120378640	-
CHH	Teosinte/Maize	4	120378066	120378336	4	120373585	120378584	Gene_down_5k	270	Zm00001d050741	4	120373585	120378585	120385640	120390640	-
CHH	Teosinte/Maize	4	125300536	125300633	4	125296266	125301265	Gene_down_5k	97	Zm00001d050831	4	125296266	125301266	125301847	125306847	-
CHH	Teosinte/Maize	4	136764523	136764673	4	136760871	136765870	Gene_down_5k	150	Zm00001d051012	4	136760871	136765871	136767712	136772712	-
CHH	Teosinte/Maize	4	140676910	140677076	4	140672217	140677216	Gene_down_5k	166	Zm00001d051075	4	140672217	140677217	140705861	140710861	-
CHH	Teosinte/Maize	4	166711486	166711784	4	166709815	166714814	Gene_down_5k	298	Zm00001d051685	4	166701837	166706837	166709814	166714814	+
CHH	Teosinte/Maize	4	166711486	166711784	4	166709815	166714814	Gene_down_5k	298	Zm00001d051686	4	166706880	166711880	166714879	166719879	+
CHH	Teosinte/Maize	4	171772467	171772530	4	171771484	171776483	Gene_down_5k	63	Zm00001d051838	4	171764089	171769089	171772184	171777184	-
CHH	Teosinte/Maize	4	171772467	171772530	4	171771484	171776483	Gene_down_5k	63	Zm00001d051839	4	171771484	171776484	171796410	171801410	-
CHH	Teosinte/Maize	4	173893083	173893128	4	173890439	173895438	Gene_down_5k	45	Zm00001d051896	4	173890439	173895439	173897086	173902086	-
CHH	Teosinte/Maize	4	179375970	179376212	4	179374051	179379050	Gene_down_5k	242	Zm00001d052092	4	179366077	179371077	179374050	179379050	+
CHH	Teosinte/Maize	4	179375970	179376212	4	179374051	179379050	Gene_down_5k	242	Zm00001d052093	4	179370071	179375071	179380872	179385872	+
CHH	Teosinte/Maize	4	179382296	179382459	4	179378410	179383409	Gene_down_5k	163	Zm00001d052093	4	179370071	179375071	179380872	179385872	+
CHH	Teosinte/Maize	4	179382296	179382459	4	179378410	179383409	Gene_down_5k	163	Zm00001d052094	4	179378410	179383410	179384782	179389782	-
CHH	Teosinte/Maize	4	188102803	188102854	4	188099225	188104224	Gene_down_5k	51	Zm00001d052357	4	188099225	188104225	188107989	188112989	-
CHH	Teosinte/Maize	4	190497310	190497393	4	190496935	190501934	Gene_down_5k	83	Zm00001d052462	4	190487832	190492832	190496934	190501934	+
CHH	Teosinte/Maize	4	190497310	190497393	4	190496935	190501934	Gene_down_5k	83	Zm00001d052463	4	190494638	190499638	190502261	190507261	+
CHH	Teosinte/Maize	4	211995603	211995690	4	211995461	212000460	Gene_down_5k	87	Zm00001d053067	4	211985615	211990615	211995460	212000460	+
CHH	Teosinte/Maize	4	215477103	215477148	4	215473399	215478398	Gene_down_5k	45	Zm00001d053135	4	215469432	215474432	215476369	215481369	-
CHH	Teosinte/Maize	4	215477103	215477148	4	215473399	215478398	Gene_down_5k	45	Zm00001d026995	4	215473399	215478399	215480242	215485242	-
CHH	Teosinte/Maize	4	219115156	219115315	4	219113802	219118801	Gene_down_5k	159	Zm00001d053192	4	219106750	219111750	219113801	219118801	+
CHH	Teosinte/Maize	4	224942035	224942252	4	224937731	224942730	Gene_down_5k	217	Zm00001d053300	4	224937731	224942731	224952442	224957442	-
CHH	Teosinte/Maize	4	225026577	225026665	4	225021663	225026662	Gene_down_5k	85	Zm00001d053301	4	225021663	225026663	225038512	225043512	-
CHH	Teosinte/Maize	4	229211657	229211881	4	229210684	229215683	Gene_down_5k	224	Zm00001d053396	4	229210684	229215684	229219292	229224292	-
CHH	Teosinte/Maize	4	241100202	241100292	4	241095803	241100802	Gene_down_5k	90	Zm00001d053788	4	241093990	241098990	241099587	241104587	-
CHH	Teosinte/Maize	4	241100202	241100292	4	241095803	241100802	Gene_down_5k	90	Zm00001d027031	4	241095803	241100803	241101389	241106389	-
CHH	Teosinte/Maize	4	246607326	246608620	4	246602951	246607950	Gene_down_5k	624	Zm00001d054105	4	246602951	246607951	246614423	246619423	-
CHH	Teosinte/Maize	5	4435078	4435320	5	4433839	4438838	Gene_down_5k	242	Zm00001d013080	5	4427208	4432208	4433838	4438838	+
CHH	Teosinte/Maize	5	7369954	7370029	5	7367367	7372366	Gene_down_5k	75	Zm00001d013260	5	7359499	7364499	7364987	7369987	-
CHH	Teosinte/Maize	5	7369954	7370029	5	7367367	7372366	Gene_down_5k	75	Zm00001d013261	5	7362302	7367302	7368587	7373587	-
CHH	Teosinte/Maize	5	7369954	7370029	5	7367367	7372366	Gene_down_5k	75	Zm00001d013262	5	7367367	7372367	7382139	7387139	-
CHH	Teosinte/Maize	5	11710645	11710740	5	11705780	11710779	Gene_down_5k	95	Zm00001d013442	5	11676565	11681565	11709145	11714145	+
CHH	Teosinte/Maize	5	11710645	11710740	5	11705780	11710779	Gene_down_5k	95	Zm00001d013443	5	11705780	11710780	11712488	11717488	-
CHH	Teosinte/Maize	5	17452868	17452933	5	17448120	17453119	Gene_down_5k	65	Zm00001d013688	5	17448120	17453120	17455243	17460243	-
CHH	Teosinte/Maize	5	21910038	21910261	5	21908152	21913151	Gene_down_5k	223	Zm00001d013834	5	21901414	21906414	21908151	21913151	+
CHH	Teosinte/Maize	5	28988457	28988530	5	28983658	28988657	Gene_down_5k	73	Zm00001d014021	5	28977317	28982317	28983657	28988657	+
CHH	Teosinte/Maize	5	31976979	31977043	5	31972227	31977226	Gene_down_5k	64	Zm00001d014089	5	31972227	31977227	31978440	31983440	-
CHH	Teosinte/Maize	5	31976979	31977043	5	31972227	31977226	Gene_down_5k	64	Zm00001d014090	5	31974596	31979596	31985197	31990197	-
CHH	Teosinte/Maize	5	43191481	43191564	5	43186881	43191880	Gene_down_5k	83	Zm00001d014367	5	43166694	43171694	43195795	43200795	+
CHH	Teosinte/Maize	5	43191481	43191564	5	43186881	43191880	Gene_down_5k	83	Zm00001d014368	5	43186881	43191881	43193309	43198309	-
CHH	Teosinte/Maize	5	54056745	54056905	5	54053740	54058739	Gene_down_5k	160	Zm00001d014575	5	54053740	54058740	54067950	54072950	-
CHH	Teosinte/Maize	5	54057428	54057476	5	54053740	54058739	Gene_down_5k	48	Zm00001d014575	5	54053740	54058740	54067950	54072950	-
CHH	Teosinte/Maize	5	57722470	57722615	5	57718133	57723132	Gene_down_5k	145	Zm00001d014656	5	57718133	57723133	57728010	57733010	-
CHH	Teosinte/Maize	5	85044623	85044976	5	85040442	85045441	Gene_down_5k	353	Zm00001d015334	5	85040442	85045442	85046728	85051728	-
CHH	Teosinte/Maize	5	85044982	85045053	5	85040442	85045441	Gene_down_5k	71	Zm00001d015334	5	85040442	85045442	85046728	85051728	-
CHH	Teosinte/Maize	5	88156564	88156646	5	88153162	88158161	Gene_down_5k	82	Zm00001d015395	5	88153162	88158162	88161170	88166170	-
CHH	Teosinte/Maize	5	93696237	93696418	5	93695750	93700749	Gene_down_5k	181	Zm00001d015495	5	93668120	93673120	93695749	93700749	+
CHH	Teosinte/Maize	5	96733306	96733483	5	96733104	96738103	Gene_down_5k	177	Zm00001d001609	5	96727703	96732703	96733103	96738103	+
CHH	Teosinte/Maize	5	99284678	99284846	5	99280143	99285142	Gene_down_5k	168	Zm00001d015581	5	99280143	99285143	99288586	99293586	-
CHH	Teosinte/Maize	5	100132925	100133041	5	100132783	100137782	Gene_down_5k	116	Zm00001d015592	5	100125720	100130720	100132782	100137782	+
CHH	Teosinte/Maize	5	102014823	102014983	5	102010204	102015203	Gene_down_5k	160	Zm00001d015628	5	102010204	102015204	102017402	102022402	-
CHH	Teosinte/Maize	5	107118341	107118372	5	107114805	107119804	Gene_down_5k	31	Zm00001d015683	5	107114805	107119805	107120752	107125752	-
CHH	Teosinte/Maize	5	107593154	107593182	5	107588195	107593194	Gene_down_5k	28	Zm00001d015686	5	107582846	107587846	107588194	107593194	+
CHH	Teosinte/Maize	5	112432799	112433071	5	112430804	112435803	Gene_down_5k	272	Zm00001d015720	5	112424413	112429413	112430803	112435803	+
CHH	Teosinte/Maize	5	115419349	115419457	5	115418938	115423937	Gene_down_5k	108	Zm00001d015742	5	115413527	115418527	115418937	115423937	+
CHH	Teosinte/Maize	5	115460020	115460224	5	115456403	115461402	Gene_down_5k	204	Zm00001d015743	5	115446296	115451296	115456402	115461402	+
CHH	Teosinte/Maize	5	120810016	120810268	5	120807846	120812845	Gene_down_5k	252	Zm00001d015795	5	120802267	120807267	120807845	120812845	+
CHH	Teosinte/Maize	5	120810016	120810268	5	120807846	120812845	Gene_down_5k	252	Zm00001d015796	5	120803410	120808410	120808988	120813988	-
CHH	Teosinte/Maize	5	121339129	121339167	5	121338700	121343699	Gene_down_5k	38	Zm00001d015802	5	121326568	121331568	121338699	121343699	+
CHH	Teosinte/Maize	5	123618638	123618804	5	123615508	123620507	Gene_down_5k	166	Zm00001d015817	5	123615508	123620508	123624088	123629088	-
CHH	Teosinte/Maize	5	124544135	124544182	5	124539275	124544274	Gene_down_5k	47	Zm00001d015829	5	124539275	124544275	124549833	124554833	-
CHH	Teosinte/Maize	5	128733267	128733384	5	128728433	128733432	Gene_down_5k	117	Zm00001d015884	5	128728433	128733433	128735702	128740702	-
CHH	Teosinte/Maize	5	129465841	129465986	5	129461482	129466481	Gene_down_5k	145	Zm00001d015890	5	129461482	129466482	129557572	129562572	-
CHH	Teosinte/Maize	5	153027818	153028128	5	153027334	153032333	Gene_down_5k	310	Zm00001d001662	5	153021870	153026870	153027333	153032333	+
CHH	Teosinte/Maize	5	166697375	166697763	5	166694541	166699540	Gene_down_5k	388	Zm00001d016541	5	166687776	166692776	166694540	166699540	+
CHH	Teosinte/Maize	5	177779555	177779789	5	177774774	177779773	Gene_down_5k	218	Zm00001d016832	5	177774774	177779774	177784519	177789519	-
CHH	Teosinte/Maize	5	189316623	189316797	5	189315749	189320748	Gene_down_5k	174	Zm00001d017219	5	189309831	189314831	189315748	189320748	+
CHH	Teosinte/Maize	5	193499535	193499598	5	193495301	193500300	Gene_down_5k	63	Zm00001d017351	5	193491249	193496249	193499369	193504369	-
CHH	Teosinte/Maize	5	193499535	193499598	5	193495301	193500300	Gene_down_5k	63	Zm00001d017352	5	193495301	193500301	193505634	193510634	-
CHH	Teosinte/Maize	5	201463889	201464167	5	201460141	201465140	Gene_down_5k	278	Zm00001d017607	5	201440239	201445239	201460140	201465140	+
CHH	Teosinte/Maize	5	201463889	201464167	5	201460141	201465140	Gene_down_5k	278	Zm00001d017608	5	201455778	201460778	201462840	201467840	-
CHH	Teosinte/Maize	5	201463889	201464167	5	201460141	201465140	Gene_down_5k	278	Zm00001d017609	5	201458285	201463285	201477308	201482308	-
CHH	Teosinte/Maize	5	217640894	217641005	5	217640186	217645185	Gene_down_5k	111	Zm00001d018265	5	217633865	217638865	217640700	217645700	+
CHH	Teosinte/Maize	5	217640894	217641005	5	217640186	217645185	Gene_down_5k	111	Zm00001d018266	5	217640186	217645186	217647573	217652573	-
CHH	Teosinte/Maize	6	168363	168411	6	163702	168701	Gene_down_5k	48	Zm00001d034964	6	163702	168702	179846	184846	-
CHH	Teosinte/Maize	6	1850561	1850716	6	1848805	1853804	Gene_down_5k	155	Zm00001d035015	6	1838376	1843376	1848804	1853804	+
CHH	Teosinte/Maize	6	1850561	1850716	6	1848805	1853804	Gene_down_5k	155	Zm00001d035016	6	1844044	1849044	1850408	1855408	-
CHH	Teosinte/Maize	6	19439640	19439716	6	19439087	19444086	Gene_down_5k	76	Zm00001d035288	6	19430950	19435950	19439086	19444086	+
CHH	Teosinte/Maize	6	29724344	29724496	6	29720789	29725788	Gene_down_5k	152	Zm00001d035507	6	29720789	29725789	29727348	29732348	-
CHH	Teosinte/Maize	6	29724344	29724496	6	29720789	29725788	Gene_down_5k	152	Zm00001d035508	6	29723660	29728660	29729376	29734376	-
CHH	Teosinte/Maize	6	46160134	46160345	6	46156567	46161566	Gene_down_5k	211	Zm00001d035762	6	46156567	46161567	46166532	46171532	-
CHH	Teosinte/Maize	6	47826744	47826788	6	47822782	47827781	Gene_down_5k	44	Zm00001d001345	6	47822782	47827782	47828185	47833185	-
CHH	Teosinte/Maize	6	51700712	51700788	6	51697104	51702103	Gene_down_5k	76	Zm00001d035812	6	51697104	51702104	51706431	51711431	-
CHH	Teosinte/Maize	6	65524823	65524902	6	65524397	65529396	Gene_down_5k	79	Zm00001d036010	6	65514482	65519482	65524396	65529396	+
CHH	Teosinte/Maize	6	106206732	106206802	6	106205505	106210504	Gene_down_5k	70	Zm00001d036911	6	106196899	106201899	106205504	106210504	+
CHH	Teosinte/Maize	6	113543574	113543670	6	113541755	113546754	Gene_down_5k	96	Zm00001d037133	6	113541755	113546755	113548492	113553492	-
CHH	Teosinte/Maize	6	152934539	152934640	6	152932079	152937078	Gene_down_5k	101	Zm00001d038272	6	152932079	152937079	152940336	152945336	-
CHH	Teosinte/Maize	6	157651788	157651955	6	157649999	157654998	Gene_down_5k	167	Zm00001d038456	6	157643981	157648981	157650905	157655905	+
CHH	Teosinte/Maize	6	157651788	157651955	6	157649999	157654998	Gene_down_5k	167	Zm00001d038457	6	157649999	157654999	157660203	157665203	-
CHH	Teosinte/Maize	6	158825178	158825220	6	158820449	158825448	Gene_down_5k	42	Zm00001d038506	6	158820449	158825449	158829586	158834586	-
CHH	Teosinte/Maize	6	172922086	172922243	6	172917907	172922906	Gene_down_5k	157	Zm00001d039216	6	172917907	172922907	172924082	172929082	-
CHH	Teosinte/Maize	7	2259279	2259572	7	2255301	2260300	Gene_down_5k	293	Zm00001d018669	7	2246936	2251936	2257510	2262510	-
CHH	Teosinte/Maize	7	2259279	2259572	7	2255301	2260300	Gene_down_5k	293	Zm00001d018670	7	2252660	2257660	2259078	2264078	+
CHH	Teosinte/Maize	7	2259279	2259572	7	2255301	2260300	Gene_down_5k	293	Zm00001d018671	7	2255301	2260301	2262568	2267568	-
CHH	Teosinte/Maize	7	35649806	35650120	7	35648030	35653029	Gene_down_5k	314	Zm00001d019474	7	35642688	35647688	35648029	35653029	+
CHH	Teosinte/Maize	7	45652799	45652861	7	45648762	45653761	Gene_down_5k	62	Zm00001d019596	7	45648762	45653762	45655299	45660299	-
CHH	Teosinte/Maize	7	47058272	47058504	7	47054626	47059625	Gene_down_5k	232	Zm00001d019631	7	47054626	47059626	47066067	47071067	-
CHH	Teosinte/Maize	7	47059322	47059796	7	47054626	47059625	Gene_down_5k	303	Zm00001d019631	7	47054626	47059626	47066067	47071067	-
CHH	Teosinte/Maize	7	57088780	57088825	7	57083968	57088967	Gene_down_5k	45	Zm00001d019759	7	57083968	57088968	57091201	57096201	-
CHH	Teosinte/Maize	7	61633064	61633125	7	61628366	61633365	Gene_down_5k	61	Zm00001d019789	7	61628366	61633366	61644588	61649588	-
CHH	Teosinte/Maize	7	78858894	78859038	7	78858727	78863726	Gene_down_5k	144	Zm00001d019947	7	78813456	78818456	78858726	78863726	+
CHH	Teosinte/Maize	7	113875935	113876281	7	113872265	113877264	Gene_down_5k	346	Zm00001d020432	7	113872265	113877265	113909070	113914070	-
CHH	Teosinte/Maize	7	114215319	114215419	7	114211529	114216528	Gene_down_5k	100	Zm00001d020438	7	114211529	114216529	114218933	114223933	-
CHH	Teosinte/Maize	7	115406354	115406412	7	115402052	115407051	Gene_down_5k	58	Zm00001d020454	7	115402052	115407052	115412263	115417263	-
CHH	Teosinte/Maize	7	123561773	123561896	7	123558227	123563226	Gene_down_5k	123	Zm00001d020578	7	123558227	123563227	123564819	123569819	-
CHH	Teosinte/Maize	7	131208373	131208533	7	131205348	131210347	Gene_down_5k	160	Zm00001d020751	7	131202305	131207305	131209807	131214807	-
CHH	Teosinte/Maize	7	131208373	131208533	7	131205348	131210347	Gene_down_5k	160	Zm00001d020752	7	131205348	131210348	131213927	131218927	-
CHH	Teosinte/Maize	7	135316581	135316830	7	135312302	135317301	Gene_down_5k	249	Zm00001d020881	7	135312302	135317302	135321287	135326287	-
CHH	Teosinte/Maize	7	147361635	147361684	7	147359707	147364706	Gene_down_5k	49	Zm00001d021269	7	147341346	147346346	147361021	147366021	-
CHH	Teosinte/Maize	7	147361635	147361684	7	147359707	147364706	Gene_down_5k	49	Zm00001d021270	7	147359707	147364707	147365295	147370295	-
CHH	Teosinte/Maize	7	158215445	158215500	7	158212205	158217204	Gene_down_5k	55	Zm00001d021622	7	158201070	158206070	158212204	158217204	+
CHH	Teosinte/Maize	7	162299925	162300077	7	162298977	162303976	Gene_down_5k	152	Zm00001d021754	7	162287333	162292333	162298976	162303976	+
CHH	Teosinte/Maize	7	174718255	174718360	7	174715313	174720312	Gene_down_5k	105	Zm00001d022296	7	174709036	174714036	174715803	174720803	-
CHH	Teosinte/Maize	7	174718255	174718360	7	174715313	174720312	Gene_down_5k	105	Zm00001d022297	7	174715313	174720313	174721162	174726162	-
CHH	Teosinte/Maize	7	179891917	179892078	7	179890141	179895140	Gene_down_5k	161	Zm00001d022551	7	179879675	179884675	179890140	179895140	+
CHH	Teosinte/Maize	7	179891917	179892078	7	179890141	179895140	Gene_down_5k	161	Zm00001d022552	7	179885915	179890915	179891517	179896517	-
CHH	Teosinte/Maize	7	181186991	181187065	7	181186274	181191273	Gene_down_5k	74	Zm00001d022618	7	181179204	181184204	181186273	181191273	+
CHH	Teosinte/Maize	8	16041975	16042055	8	16041745	16046744	Gene_down_5k	80	Zm00001d008654	8	16001586	16006586	16041744	16046744	+
CHH	Teosinte/Maize	8	28102641	28102948	8	28098919	28103918	Gene_down_5k	307	Zm00001d008977	8	28090940	28095940	28102364	28107364	+
CHH	Teosinte/Maize	8	28102641	28102948	8	28098919	28103918	Gene_down_5k	307	Zm00001d008978	8	28098919	28103919	28105234	28110234	-
CHH	Teosinte/Maize	8	42540067	42540175	8	42535621	42540620	Gene_down_5k	108	Zm00001d009205	8	42535621	42540621	42548567	42553567	-
CHH	Teosinte/Maize	8	46798207	46798280	8	46794392	46799391	Gene_down_5k	73	Zm00001d009245	8	46787689	46792689	46794391	46799391	+
CHH	Teosinte/Maize	8	62300289	62300397	8	62300147	62305146	Gene_down_5k	108	Zm00001d009397	8	62294593	62299593	62300146	62305146	+
CHH	Teosinte/Maize	8	66080923	66081085	8	66076633	66081632	Gene_down_5k	162	ENSRNA049475668	8	66076633	66081633	66081752	66086752	-
CHH	Teosinte/Maize	8	70205986	70206019	8	70205813	70210812	Gene_down_5k	33	Zm00001d009562	8	70188548	70193548	70205812	70210812	+
CHH	Teosinte/Maize	8	71701005	71701230	8	71697017	71702016	Gene_down_5k	225	Zm00001d009587	8	71697017	71702017	71706338	71711338	-
CHH	Teosinte/Maize	8	75791134	75791180	8	75788246	75793245	Gene_down_5k	46	Zm00001d009683	8	75773090	75778090	75788245	75793245	+
CHH	Teosinte/Maize	8	75791134	75791180	8	75788246	75793245	Gene_down_5k	46	Zm00001d009684	8	75784667	75789667	75790719	75795719	+
CHH	Teosinte/Maize	8	79193131	79193216	8	79191122	79196121	Gene_down_5k	85	Zm00001d009746	8	79184766	79189766	79191121	79196121	+
CHH	Teosinte/Maize	8	98847192	98847335	8	98844846	98849845	Gene_down_5k	143	Zm00001d010087	8	98844846	98849846	98862302	98867302	-
CHH	Teosinte/Maize	8	99366241	99366285	8	99361471	99366470	Gene_down_5k	44	Zm00001d010108	8	99361471	99366471	99367549	99372549	-
CHH	Teosinte/Maize	8	99888314	99888378	8	99883781	99888780	Gene_down_5k	64	Zm00001d010116	8	99883781	99888781	99890778	99895778	-
CHH	Teosinte/Maize	8	100728564	100728606	8	100723784	100728783	Gene_down_5k	42	Zm00001d010131	8	100723784	100728784	100731672	100736672	-
CHH	Teosinte/Maize	8	116263845	116263902	8	116263070	116268069	Gene_down_5k	57	Zm00001d010459	8	116259102	116264102	116265454	116270454	+
CHH	Teosinte/Maize	8	116263845	116263902	8	116263070	116268069	Gene_down_5k	57	Zm00001d010460	8	116263070	116268070	116273853	116278853	-
CHH	Teosinte/Maize	8	122163469	122163510	8	122159068	122164067	Gene_down_5k	41	Zm00001d010622	8	122159068	122164068	122168126	122173126	-
CHH	Teosinte/Maize	8	126455885	126455963	8	126451996	126456995	Gene_down_5k	78	Zm00001d010742	8	126446432	126451432	126451995	126456995	+
CHH	Teosinte/Maize	8	132362704	132362766	8	132361350	132366349	Gene_down_5k	62	Zm00001d010892	8	132348505	132353505	132361349	132366349	+
CHH	Teosinte/Maize	8	136988098	136988381	8	136983544	136988543	Gene_down_5k	283	Zm00001d011023	8	136983544	136988544	136989134	136994134	-
CHH	Teosinte/Maize	8	147898892	147898952	8	147896005	147901004	Gene_down_5k	60	Zm00001d011353	8	147885594	147890594	147896004	147901004	+
CHH	Teosinte/Maize	8	148484219	148484244	8	148484239	148489238	Gene_down_5k	5	Zm00001d011362	8	148476033	148481033	148484238	148489238	+
CHH	Teosinte/Maize	8	150762865	150762935	8	150759998	150764997	Gene_down_5k	70	Zm00001d011447	8	150740309	150745309	150759997	150764997	+
CHH	Teosinte/Maize	8	152822315	152822513	8	152818450	152823449	Gene_down_5k	198	Zm00001d011507	8	152818450	152823450	152824058	152829058	-
CHH	Teosinte/Maize	8	161471491	161471637	8	161467150	161472149	Gene_down_5k	146	Zm00001d011779	8	161449835	161454835	161467149	161472149	+
CHH	Teosinte/Maize	8	161471491	161471637	8	161467150	161472149	Gene_down_5k	146	Zm00001d011780	8	161462649	161467649	161470337	161475337	+
CHH	Teosinte/Maize	8	161471491	161471637	8	161467150	161472149	Gene_down_5k	146	Zm00001d011781	8	161467200	161472200	161475123	161480123	+
CHH	Teosinte/Maize	8	161471491	161471637	8	161467150	161472149	Gene_down_5k	146	Zm00001d011782	8	161470214	161475214	161477513	161482513	-
CHH	Teosinte/Maize	8	165932781	165932883	8	165931679	165936678	Gene_down_5k	102	Zm00001d011985	8	165931679	165936679	165937626	165942626	-
CHH	Teosinte/Maize	8	172361032	172361069	8	172360657	172365656	Gene_down_5k	37	Zm00001d012320	8	172360657	172365657	172369913	172374913	-
CHH	Teosinte/Maize	8	181001643	181001715	8	180996862	181001861	Gene_down_5k	72	Zm00001d012788	8	180996862	181001862	181003295	181008295	-
CHH	Teosinte/Maize	8	181042269	181042329	8	181037885	181042884	Gene_down_5k	60	Zm00001d012791	8	181037885	181042885	181044792	181049792	-
CHH	Teosinte/Maize	9	17523935	17524046	9	17519712	17524711	Gene_down_5k	111	Zm00001d045269	9	17505977	17510977	17523858	17528858	+
CHH	Teosinte/Maize	9	17523935	17524046	9	17519712	17524711	Gene_down_5k	111	Zm00001d045270	9	17519712	17524712	17525650	17530650	-
CHH	Teosinte/Maize	9	17526457	17526561	9	17523859	17528858	Gene_down_5k	104	Zm00001d045269	9	17505977	17510977	17523858	17528858	+
CHH	Teosinte/Maize	9	17526457	17526561	9	17523859	17528858	Gene_down_5k	104	Zm00001d045270	9	17519712	17524712	17525650	17530650	-
CHH	Teosinte/Maize	9	47010251	47010293	9	47006626	47011625	Gene_down_5k	42	Zm00001d045909	9	46993836	46998836	47006625	47011625	+
CHH	Teosinte/Maize	9	47010251	47010293	9	47006626	47011625	Gene_down_5k	42	Zm00001d045910	9	47005627	47010627	47013785	47018785	-
CHH	Teosinte/Maize	9	62152578	62152651	9	62147863	62152862	Gene_down_5k	73	Zm00001d046089	9	62147863	62152863	62153390	62158390	-
CHH	Teosinte/Maize	9	63014379	63014485	9	63011577	63016576	Gene_down_5k	106	Zm00001d046096	9	63005300	63010300	63011576	63016576	+
CHH	Teosinte/Maize	9	79126361	79126623	9	79126325	79131324	Gene_down_5k	262	Zm00001d046299	9	79119493	79124493	79126324	79131324	+
CHH	Teosinte/Maize	9	86624649	86624739	9	86620253	86625252	Gene_down_5k	90	Zm00001d046388	9	86620253	86625253	86638592	86643592	-
CHH	Teosinte/Maize	9	90427417	90427694	9	90425049	90430048	Gene_down_5k	277	Zm00001d046449	9	90416943	90421943	90425048	90430048	+
CHH	Teosinte/Maize	9	104546278	104546380	9	104541942	104546941	Gene_down_5k	102	Zm00001d046758	9	104541942	104546942	104549246	104554246	-
CHH	Teosinte/Maize	9	133251334	133251407	9	133246737	133251736	Gene_down_5k	73	Zm00001d047518	9	133246737	133251737	133278161	133283161	-
CHH	Teosinte/Maize	9	147309492	147309600	9	147304906	147309905	Gene_down_5k	108	Zm00001d047987	9	147304906	147309906	147309979	147314979	-
CHH	Teosinte/Maize	9	147309492	147309600	9	147304906	147309905	Gene_down_5k	108	ENSRNA049450511	9	147304906	147309906	147309979	147314979	-
CHH	Teosinte/Maize	9	147309492	147309600	9	147304906	147309905	Gene_down_5k	108	Zm00001d047988	9	147305104	147310104	147318859	147323859	+
CHH	Teosinte/Maize	9	150360900	150360952	9	150359748	150364747	Gene_down_5k	52	Zm00001d048109	9	150351874	150356874	150359747	150364747	+
CHH	Teosinte/Maize	9	150360900	150360952	9	150359748	150364747	Gene_down_5k	52	Zm00001d048110	9	150355031	150360031	150360465	150365465	-
CHH	Teosinte/Maize	9	158953417	158953473	9	158953301	158958300	Gene_down_5k	56	Zm00001d048567	9	158939251	158944251	158953300	158958300	+
CHH	Teosinte/Maize	10	3920783	3920971	10	3916560	3921559	Gene_down_5k	188	Zm00001d023350	10	3910417	3915417	3916559	3921559	+
CHH	Teosinte/Maize	10	29363401	29363468	10	29360248	29365247	Gene_down_5k	67	Zm00001d023931	10	29354954	29359954	29360247	29365247	+
CHH	Teosinte/Maize	10	29363401	29363468	10	29360248	29365247	Gene_down_5k	67	Zm00001d023932	10	29356743	29361743	29363158	29368158	+
CHH	Teosinte/Maize	10	45702736	45702845	10	45698239	45703238	Gene_down_5k	109	Zm00001d024105	10	45698239	45703239	45704101	45709101	-
CHH	Teosinte/Maize	10	49076951	49077023	10	49076808	49081807	Gene_down_5k	72	Zm00001d024141	10	49067650	49072650	49076807	49081807	+
CHH	Teosinte/Maize	10	51314898	51314930	10	51310314	51315313	Gene_down_5k	32	Zm00001d024160	10	51310314	51315314	51327171	51332171	-
CHH	Teosinte/Maize	10	51898510	51898674	10	51895072	51900071	Gene_down_5k	164	Zm00001d024166	10	51895072	51900072	51900674	51905674	-
CHH	Teosinte/Maize	10	54275814	54275879	10	54275106	54280105	Gene_down_5k	65	Zm00001d024187	10	54266062	54271062	54275105	54280105	+
CHH	Teosinte/Maize	10	65226926	65227084	10	65225490	65230489	Gene_down_5k	158	Zm00001d024333	10	65212636	65217636	65225489	65230489	+
CHH	Teosinte/Maize	10	74831723	74831849	10	74827693	74832692	Gene_down_5k	126	Zm00001d024507	10	74827693	74832693	74836584	74841584	-
CHH	Teosinte/Maize	10	78835876	78836194	10	78831368	78836367	Gene_down_5k	318	Zm00001d024574	10	78831368	78836368	78838011	78843011	-
