Chr	Start	End	Comparison	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
9	61837692	61837924	Teosinte/Landrace	0.390787982	0.695880031	0.966666667	0.3004329	0.19047619	0.894171573	0.79391121	0.648856087	0.927205882	0.712236048	0.855555556	0.830769231	0.486378205	0.572782456	0.737507497	0.897278133	0.839511183	0.691995359	0.730512716	0.858415552	0.226190476	0	0.25	0.05026455	0.478095238	0	0.495238095	0.166666667	0.045454545	0	0.48	NA	0.260193452	0.058333333	0	0.47039072	0.912037037	0.27370538	0.009615385	0	0.106894841	0.003584229	0	0.216734697	0.210014006	0.023809524	0.381857807	0.114234115	0	NA	0.118401082
9	61837692	61837924	Teosinte/Maize	0.390787982	0.695880031	0.966666667	0.3004329	0.19047619	0.894171573	0.79391121	0.648856087	0.927205882	0.712236048	0.855555556	0.830769231	0.486378205	0.572782456	0.737507497	0.897278133	0.839511183	0.691995359	0.730512716	0.858415552	0.226190476	0	0.25	0.05026455	0.478095238	0	0.495238095	0.166666667	0.045454545	0	0.48	NA	0.260193452	0.058333333	0	0.47039072	0.912037037	0.27370538	0.009615385	0	0.106894841	0.003584229	0	0.216734697	0.210014006	0.023809524	0.381857807	0.114234115	0	NA	0.118401082
9	61839007	61839356	Landrace/Maize	0.18144795	0.217206558	0.101214575	0.268819762	0.5	0.715659054	0.599368132	0.621701389	0.549396825	0.228122548	0.253092741	0.180804072	0.129099031	0.488510101	0.363386922	0.802462121	0.703376623	0.714705882	0.273818182	0.729535147	0.570535714	0.447656552	0.727501725	0.689642857	0.531355005	0.605248125	0.65	0.519047619	0.499358974	0.434615385	0.468376068	0.512206246	0.734375	0.628030303	0.442956349	0.725777327	0.603651421	0.019097222	0.229041453	0.492374051	0.30085034	0.325335939	0.017857143	0.038575758	0.039784954	0.39	0.120306565	0.033333333	0.042873677	0.122827481	0.309382863
9	61844203	61844377	Teosinte/Maize	0.178243035	0.541331953	0.883664021	0.156739248	0.521164021	0.801132471	0.864772727	0.906234289	0.805555556	0.898180517	0.777777778	0.920763187	0.09	0.578877716	0.74221911	0.846304071	1	0.844560176	0.14648068	0.880952381	0	0	0	0.20617284	0.314814815	0.089371123	0.819047619	0.015873016	0	0	0.956790123	0	0	0.436904762	0.666666667	0.465520282	0.8125	0.012345679	0	0.006535948	0.006944444	0	NA	0.260766394	0	0.041666667	0.563065434	0.035111212	0	0	0.105040027
9	61923907	61924110	Teosinte/Maize	0.106740296	0.179027461	0.271952549	0.180601678	0.070511894	0.267070577	0.183451081	0.083805553	0.153390921	0.223928301	0.049111912	0.149814815	0.473346098	0.240978836	0.615429927	0.071478878	0.195988683	0.20559554	0.230844156	0.351787428	0.845833333	0.276388889	0.684444444	0.69047619	0.278228022	0.549024933	0.407056317	0.39345073	0.204852092	0.364930556	0.641666667	0.314565296	0.49047619	0.290340968	0.486458333	0.7	0.25	0.719642857	0.71577381	0.8125	0.693939394	0.723415387	0	0.756187042	0.73891369	0.715705898	0.589259027	0.757114674	0.646205357	0.662797619	0.694045364
9	62033572	62033969	Teosinte/Maize	0.7265625	0.677106227	0.835714286	0.210767911	0.749659864	0.041176471	0.847530864	0.796666667	0.676406926	0.162974573	0.794017094	0.75271164	0.220544218	0.279333333	0.393939394	0.81	0.822857143	0.859693878	0.821519708	0.004840067	0	0	0	0.036458333	0	0.055555556	0	0.013888889	0	0.017857143	0	0	0	0.016666667	0.009259259	0	0.518817204	0	0	0.003472222	0	0	0.667508418	0.009259259	0.006512007	0	0.011141636	0.003367003	0	0	0
9	64633776	64634113	Teosinte/Maize	0.954260652	0.926496446	0.433193953	0.911380184	0.777836941	0.879212121	0.548008031	0.961096414	0.64494228	0.894285714	0.963844797	0.491809524	0.738786008	0.899801587	0.969839701	0.90439316	0.895787546	0.486142857	0.587440781	0.948240222	0.88125	1	0.916666667	0.795833333	0.775490196	0.886363636	0.925	0.486111111	0.964285714	0.625	0.86547619	0.927083333	0.97037037	0.41456044	0.761904762	0.666666667	0.625457875	0.253063492	0.082142857	0.896886447	0.682539683	0.655702369	0.85434632	0.805945166	0.075935829	0.097453704	0.071333333	0.174965511	0.136491402	NA	0.118065392
9	65931822	65932127	Teosinte/Maize	0.013888889	0.901860119	0.939285714	0.002164502	0.778663004	0.354032513	0.959934319	0.845126488	0.905357143	0.826075269	0.850877193	0.248275862	0.356693122	0.749460118	0.878521825	0.562365591	0.839025725	0.87089491	0.916190476	0.852828981	0.90625	0.859876543	0.869047619	0.84375	0.96969697	0.5	0	0	0.8625	0.8	0	NA	1	0	NA	0.128205128	0.916666667	0	0.005102041	0.005494505	0.008116883	0.830724897	0.014414099	0	0.004040404	1	0.007246377	0.01461039	0.907624633	0.004115226	0.003125
9	66677289	66677610	Teosinte/Maize	0.780666667	0.788285024	0.834917355	0.487606838	0.857142857	0.697222222	0.310227273	0.908730159	0.843253968	0.467855536	0.85	0.796428571	0.920634921	0.472463768	0.406862745	0.945588235	0.486749482	0	0.864393939	0.251851852	0	0.2	0	0	0	0	0	0	0.3375	NA	0	0	0	0	0.01754386	0	0	0.004201681	0	0	0	0	0.004901961	0	0	0	0	0	0	0.002673797	0.005102041
9	67112684	67113673	Teosinte/Maize	0.7875	0.210193389	0.815656566	0.708387223	0.740666667	0.206345198	0.12393617	0.248707117	0.858220551	0.80045045	0.805147059	0.282519841	0.403594734	0.243767507	0.375529101	0.458610495	0.004115226	0.005	0.873377684	0.286323298	0.003875969	0.224712644	0	0	0.376666667	0	0.008196721	0.00872093	0.762962963	0	0.206349206	0.220343137	0	0.069113757	0	0.039930556	0.732843137	0.002222222	0.003364389	0.007046915	0	0.001267057	0.001086957	0.004086922	0.000847458	0.002	0	0.000686813	0	0.00922619	0.004677985
9	67115340	67116093	Teosinte/Maize	0.699494949	0.289761905	0.855238095	0.382509158	0.446688034	0.863636364	0.336507937	0.204392447	0.005555556	0.011494253	0.231493506	0.04375	0.033783784	0.081597222	0.020833333	0.747338936	0.340873016	0.016666667	0.0125	0.594926304	0.941176471	0	0.920576132	0.831140351	0.869892473	0.739223058	0.892276423	0.822580645	1	0.834352024	0.74537037	0.867307692	0.925	0.827222222	0.789166667	0.880555556	0.822405372	0.811560347	0.774497395	0.801778385	0.785937543	0.852129157	0.852898551	0.849665831	0.867271038	0.838244984	0.821999789	0.82844496	0.835470085	0.833660784	0.781119072
9	68737398	68738213	Teosinte/Maize	0.823006854	0.933333333	0.815603695	0.787594893	0.721719577	0.7891509	0.847857143	0.855188679	0.668	0.72341461	0.811969685	0.79184416	0.833682927	0.794343663	0.840294247	0.803476715	0.831042088	0.80315873	0.792567555	0.769767397	0.824587985	0.401041667	0.792436975	0.796130952	0.783333333	0.077777778	0	0.760822511	0.841666667	0.457333333	0.752300717	0.615957447	0.896589447	0.570323129	0.820416667	0.805555556	0.588888889	0.268341836	0.07081501	0.827399957	0.024845517	0.680583358	0.225339486	0.21496613	0.657102705	0.66657743	0.759419825	0	0.007242063	0.002604167	0.776345497
9	68779722	68780070	Teosinte/Landrace	0.798343555	0.754345405	0.585808636	0.820921335	NA	0.776974414	0.709689922	0.734079571	NA	0.733290387	0.741815476	0.774231032	0.773328723	0.673497732	0.839986774	0.824542945	0.934060606	0.86099537	0.823568199	NA	0.011363636	0	0	0.08595679	0.0125	0.011804722	0.01	NA	0	0.005263158	0	0.010526316	0	0.039215686	0	0.005555556	0	NA	0.004081633	0.004132231	0.004372428	0	0.005555556	0.006805091	0.003174603	NA	0.014069264	0.007303981	0	NA	0
9	71340251	71340779	Teosinte/Maize	0.447513228	0.47281746	0.881434688	0.477537594	0.777281746	0.587586881	0.949408983	0.744404762	0.668693777	0.37989418	0.788926682	0.711293436	0.872904164	0.659796627	0.687030585	0.775432438	0.304813665	0.616301429	0.762849739	0.689212177	0.021367521	0.533333333	0.291666667	0.141111111	0	0.744791667	0.401960784	0.013157895	0	0.270512821	0	0.571428571	0.041025641	0.015625	NA	0.166666667	0.031746032	0.01412037	0.002604167	0.015625	0.832083333	0.344731002	0.012799564	0.72965368	0.80709707	0.00691358	0.005952381	0.034228498	0.021153846	0	0.012454212
9	72644707	72645380	Teosinte/Maize	0.424351983	0.806222294	0.783387707	0.804889059	0.860177911	0.800077172	0.829571824	0.551874226	0.875702295	0.64576801	0.801524492	0.5920106	0.83862145	0.724214537	0.801833273	0.685591238	0.800513137	0.642448952	0.793151293	0.506970601	0.100595238	0.044517544	0.538835093	0	0.269133644	0.256977768	0.190711462	0.188888889	0.161419753	0.053819444	0.052380952	0.007246377	0.472439617	0.276568682	0.04	0.252575884	0.702137998	0.043346561	0.3175352	0.398809524	0.095471522	0.564798916	0.321209194	0.108971047	0.077052189	0.120842934	0.602220927	0.163761281	0.020555556	0.014150943	0.437800062
9	72645008	72645375	Teosinte/Landrace	0.375413317	0.800248022	0.781099517	0.80019305	0.860031115	0.827726093	0.828538193	0.520495259	0.870385488	0.651635739	0.777494689	0.547675327	0.820501903	0.728105584	0.785112137	0.68961624	0.761626984	0.614495144	0.816161616	0.346262071	0.072108844	0.010802469	0.480600175	0	0.059982175	0.060647011	0.041125541	0.016666667	0.010683761	0.014705882	0	0.008333333	0.340642691	0.137041143	0.055555556	0.108981804	0.697055138	0.012820513	0.151404798	0	0	0.482218216	0.13157682	0.014556717	0.017333211	0.043333333	0.586111111	0.030963481	0.019298246	0	0.409763456
9	73201313	73202091	Teosinte/Maize	0.794796222	0.702244736	0.739813722	0.625435335	0.803563965	0.567667282	0.797455493	0.719205371	0.760421126	0.717348008	0.771836875	0.786966115	0.685848826	0.201143648	0.786479374	0.802024793	0.696629936	0.819529485	0.806028162	0.53854704	0.895061728	0.827192982	0.45959596	0.6234375	0.263888889	0.743693694	1	0.458333333	0.61577381	0.866071429	0.554824561	0.928030303	0.848275862	0.651515152	0.683333333	0.875	0.841666667	0.185626102	0.071941708	0.354166667	0.185021645	0.726789106	0.410372672	0.136378326	0.779454408	0.100063561	0.261516678	0.055308642	0.097421799	0.222128852	0.604987598
9	73360287	73361137	Teosinte/Maize	0.874236773	0.828847122	0.90264978	0.858479532	0.893260909	0.861580981	0.93163529	0.894836371	0.895658058	0.823676928	0.886243386	0.835612193	0.917826685	0.868510453	0.938082437	0.91924685	0.902528028	0.85314031	0.89139824	0.89542522	0.916666667	0	0.255313589	0.389858907	0.302631579	0.866071429	0.48026973	0.411880712	0.033098846	0.447619048	0.30252381	0.744545455	0.294802146	0.785492884	NA	NA	0.28627451	0.008208749	0.800611178	0.43130393	0.719349334	0.858671769	0	0.303653208	0.1827383	0	0.366786825	0.839343959	0.287935433	0.830598849	0.095201156
9	77077456	77077812	Teosinte/Maize	0.646031746	0.63492674	0.870646592	0.929455782	0.853881988	0.530724335	0.9015625	0.849358974	0.549137931	0.827006173	0.852777778	0.829047619	0.912280702	0.679365079	0.95855279	0.936021505	0.912929894	0.929376353	0.725256514	0.743390805	0.388333333	0.802469136	0.887820513	0.851010101	0.53525641	0.750666667	NA	0.82183908	0.895833333	0.95	0.540666667	0.923611111	0.775	NA	0.802721088	0.927956989	0.818181818	0.016031746	0.009795918	0.175833333	0	0.018930041	0.009027778	0.012626263	0	0.511414566	0.02	0.005952381	0.08	0.023412698	0.900741084
9	78196272	78196609	Teosinte/Landrace	0.01344086	0.038492063	0.886	0.454478854	0.160633484	0.591666667	0.034333333	0.114285714	0.147222222	0.524183392	0.8875	0.285702261	0.27910628	0.090909091	0.506857263	0.44458042	0.302210884	0.003759398	0	0.011805556	0.979166667	0.565584416	0.767460317	0.926984127	0.915674603	0.945112782	0.673333333	0.720833333	0.771052632	0.441666667	0.784911616	0.520337302	0.9	0.308964646	0.805555556	0.843614719	0.111111111	0.038277512	0	0.946346636	0.010505051	0.508984346	0.864103836	0.067572721	0.888904762	0.839420521	0.048046398	0.865457812	0.895238095	0.063492063	0.869419192
9	78334671	78334983	Teosinte/Maize	0.007575758	0.005434783	0	0.052651515	0	0.00952381	0	0.018518519	0	0	0	0.006493506	0.027777778	0	0	0	0	0	0.19057971	0	0.771666667	0.6	0.248484848	0.770588235	0.532900433	0.909090909	NA	0.383333333	0.721212121	0.742063492	NA	0.770098039	0.869444444	0.754901961	0.651515152	0.641666667	0.760612073	0.643950872	0.027248677	0.260127389	0.103194444	0.577777778	0.748412698	0.678192641	0.719065657	0.602380952	0.644540182	0	0.005050505	0	0.613524845
9	79172915	79173233	Teosinte/Landrace	0.003968254	0.868734336	0.342592593	0.256801146	0.520634921	0.010204082	0.869281046	0	0.905714286	0.0125	0.38052381	0	0.804761905	0.016129032	0.934782609	0.777475435	0	0.886904762	0	0	0.94212963	0.791666667	0.957539683	0.859649123	0.910606061	0.925	0	0.818627451	0.873563218	0.862179487	0.862745098	0.86754386	0.892857143	0.875303455	0.883333333	0.946428571	0.873611111	0.006666667	0.787745098	0.866577769	0.827128427	0.804580436	0.827414021	0.888827839	0.751960784	0.896212121	0.886842949	0.770768164	0	0.006666667	0.820231774
9	79440280	79440726	Teosinte/Maize	0.824019608	0.806911376	0.755075188	0.78828725	0.550050875	0.857007356	0.95	0.695299145	0.78510101	0.816277858	0.761243386	0.831329365	0.804886621	0.850406504	0.824863946	0.926470588	0.773891626	0.757495591	0.824289224	0.772321429	0.183862434	0.209009009	0.608333333	0.781410256	0.546875	0.139880952	0.807692308	0.424509804	0.628684807	0.071428571	0.740384615	0.270833333	0.100694444	0.118518519	0.600198413	0.909090909	0.805782313	0.253258145	0.24002574	0.277405754	0.070814132	0.725576032	0.021920623	0.041190476	0.222446072	0.006944444	0.417619048	0.012345679	0.022058824	0	0.71849084
9	79547450	79547700	Teosinte/Maize	0.91573499	0.88	0.954464286	0.894110276	0.909619048	0.812280702	0.916269841	0.897496706	0.864583333	0.903703704	0.938397581	0.932539683	0.923333333	0.907971014	0.936888889	0.956	0.932333333	0.91875	0.908515212	0.922222222	NA	0.903623188	0.3	0.942307692	0.818181818	0.929761905	1	NA	0.886363636	0.901754386	0.744444444	NA	0.900297619	0.833333333	1	0.5	0.833333333	0.059505495	0.037142857	0.018181818	0.013333333	0.860593571	0.083549784	0.05830303	0.044666667	0.046527778	0.02	0.029332011	0.763888889	0.019480519	0.765090909
9	81348607	81349376	Teosinte/Maize	0.812119262	0.856814482	0.858772632	0.835877684	0.844167236	0.861616162	0.820021645	0.794693878	0.847310406	0.775597319	0.831481481	0.761165846	0.898852424	0.832070707	0.886601307	0.841536281	0.832845318	0.841732496	0.84	0.805720899	0.833333333	0.584920635	0.509259259	0.375	0.294117647	0.30952381	NA	0.333333333	0.472222222	0.071428571	0.369565217	0.296296296	0.282539683	0.364102564	0.147058824	0.121212121	0.171875	0.342085538	0.295149912	0.72008956	0.160699023	0.228215021	0.218809123	0.798937081	0.326813773	0.311721612	0.233432621	0.213365801	0.868817204	0.24	0.3363639
9	85686687	85686859	Teosinte/Maize	0.102083333	0.861714976	NA	0.509693878	0.22735761	0.834057971	0.157908163	0.871212121	0.806666667	0.237053571	0.876041667	0.81884058	0.870562771	0.268207283	0.898498965	0.850980392	0.273809524	0.875	0.900833333	0.015625	NA	0.097222222	0.015384615	0.247619048	0.138888889	0.027777778	0	0.117647059	0.010869565	0	0.211538462	0.277777778	0.472222222	0.015625	0	0.208333333	0.250496032	0.008653846	0	0	0	0	0	0.00245098	0	0.02173913	0	0.008333333	0	0	0.002777778
9	85830667	85831174	Teosinte/Maize	0.750471897	0.664118724	0.819586729	0.753786087	0.758326472	0.844778684	0.768761023	0.780730736	0.792617333	0.533417508	0.784669734	0.787215375	0.683949589	0.756741119	0.740222702	0.827493977	0.867130944	0.80576668	0.590449943	0.831389887	0	0.421875	NA	0.792293233	0.227819549	0.319181604	NA	0.479166667	0.111762839	0.388630481	0.235390947	0.358862434	0.025537634	0.479861111	0	0.043579932	0.46519166	0.672619048	0.294270833	0.019931602	0.117571429	0.125975474	0.11167558	0.631967314	0.444450127	0.344791667	0.02973207	0.006135365	0.183871129	0.126666667	0.549480106
9	85831042	85831174	Teosinte/Landrace	0.769565968	0.694740973	0.782754321	0.762361793	0.686927029	0.828283034	0.701449275	0.768055824	0.780184462	0.621135266	0.769473982	0.824690083	0.641048633	0.704722836	0.689625592	0.806055753	0.830974542	0.786193092	0.658426432	0.851449275	0	0.44047619	NA	0.782879819	0.311111111	0.018518519	NA	0.479166667	0.148442892	0.108746992	0.228114478	0.157467532	0.009615385	0.2	0	0.046130952	0.3501221	0.552489177	0.120833333	0.027988553	0.143939394	0.095619658	0.071042001	0.559111668	0.247539844	0	0.008364204	0.005695161	0.2	0	0.442053466
9	86097000	86098016	Teosinte/Maize	0.824066924	0.875937071	0.867142857	0.777521008	0.86507839	0.853108003	0.837794198	0.788435374	0.84954955	0.790789959	0.838888889	0.78877425	0.88021683	0.838527259	0.9	0.825530697	0.800573886	0.834818935	0.79741533	0.794635726	0.25	0	0	0.769230769	0	0.060606061	0	0	0.4	0	0.249122807	0	0.022727273	0	0.814814815	0.398148148	0.916666667	0.005434783	0.78034188	0	0.758043758	0.018518519	0.056801919	0.777387146	0.773721976	0.033034426	0.025892094	0.807164277	0.033536585	0.850561167	0.01
9	86542106	86542249	Teosinte/Maize	0.84984127	0.939494949	0.946153846	0.793968254	1	0.867284186	0.894444444	0.888465608	0.934444444	0.821243386	0.965	0.988235294	0.864444444	0.819073084	0.891025641	0.948717949	0.927777778	0.849230399	0.873076923	0.844444444	0.760416667	0.893939394	0.94375	0.833333333	0.175	0.75	0.666666667	0.9	0.148148148	0.819444444	0.85	0.5	0.933333333	0.875	0.878787879	1	0.055555556	0.925	0.116666667	0.044444444	0.75	0.014705882	0.873626374	0.036185516	0.162222222	0.087301587	0.825	0.084656085	0.886363636	0	0.877777778
9	87511045	87511234	Teosinte/Landrace	0.419636529	0.626701948	0.397090494	0.473859392	0.512794162	0.109273739	0.498818245	0.084118748	0.623905614	0.11011464	0.439070182	0.793846894	0.756772487	0.566618055	0.342861656	0.145636787	0.517057461	0.570343294	0.305534519	0.740740741	0	0.023809524	0	0	0	NA	0.045138889	0	0.027777778	0	0.011904762	0	0	0	0	0	0.019230769	0.02124183	0.010901627	NA	0	NA	0.03207642	0.286277675	0.003623188	0.01114418	0.023141655	0	0	0.022222222	NA
9	89465945	89466153	Landrace/Maize	0.563271664	0.611482649	0.601125065	0.674346405	0.77627551	0.653038138	0.794444444	0.556878307	0.559259259	0.507124796	0.756535948	0.518207283	0.647130277	0.613508435	0.547127525	0.608734979	0.540416038	0.560529666	0.633571004	0.55	0.714285714	0.67037037	0.458333333	0.507771164	0.705627706	0.537257496	0.439713065	0.68452381	0.681818182	0.387179487	0.479365079	NA	0	0.111111111	0.481481481	0.461538462	0.652777778	0	0.005555556	0	0	NA	0.038425926	0	0.039215686	0	0	0	0	0	0.005555556
9	89465945	89466153	Teosinte/Maize	0.563271664	0.611482649	0.601125065	0.674346405	0.77627551	0.653038138	0.794444444	0.556878307	0.559259259	0.507124796	0.756535948	0.518207283	0.647130277	0.613508435	0.547127525	0.608734979	0.540416038	0.560529666	0.633571004	0.55	0.714285714	0.67037037	0.458333333	0.507771164	0.705627706	0.537257496	0.439713065	0.68452381	0.681818182	0.387179487	0.479365079	NA	0	0.111111111	0.481481481	0.461538462	0.652777778	0	0.005555556	0	0	NA	0.038425926	0	0.039215686	0	0	0	0	0	0.005555556
9	89529886	89530060	Teosinte/Maize	0.801851852	0.778571429	0.888888889	0.417787115	0.89781746	0.446794872	0.177941503	0.564102564	0.833333333	0.222222222	0.913095238	0.355092593	0.924242424	0.338235294	0.835966811	0.796753247	0.769047619	0	0.505547751	0.716666667	NA	0	0	0	0.021464646	0	0.03030303	0	NA	0	0	0	0	0	NA	0	0	0	0	0.005514706	0.018181818	0	0.011363636	0.006578947	0	0	0	0	0	0	0
9	89532839	89533535	Teosinte/Maize	0.808652729	0.675431332	0.764726631	0.435952887	0.769770408	0.813612155	0.667028986	0.727361111	0.711330709	0.698888889	0.753320106	0.681481481	0.793911565	0.770975057	0.824578843	0.646794872	0.68734127	0.793845954	0.813208995	0.175448718	0.266203704	0.560057471	0.780654762	0.211788618	0.497126437	0.839084249	0.757904506	0.727272727	0.838271605	0.481060606	0.762820513	0.710526316	0.167375887	0.222222222	0.731770833	0.636363636	0.118644068	0.104813108	0.010273973	0.003869048	0.075757576	0.073333333	0.249315068	0.015181115	0.037737762	0.220646766	0.062727273	0.004954955	0.07	0.14495614	0.113427713
9	94885923	94886327	Teosinte/Maize	0.711213518	0.704002268	0.666205837	0.45	0.809848485	0.540277778	0.58542471	0.338666667	0.616418651	0.621279762	0.489858907	0.335629252	0.599245704	0.439583333	0.489583333	0.807291667	0.694564695	0.656845238	0.834133966	0.467948718	0	0.380357143	0.320811287	0.611111111	0.875	0.069444444	0.5	0.5	0.022222222	0.026666667	0.455952381	0	0.049019608	1	0.282407407	0.75	0.006666667	0.00625	0.004464286	0	0.037356322	0.094503711	0.012664524	0.028811553	0.2	0	0	0.2	0.427738095	0.555555556	0.493302068
9	96152297	96152784	Teosinte/Maize	0.759726444	0.732246377	0.788666667	0.766545558	0.735555556	0.788636364	0.789254591	0.647115385	0.787560739	0.740740741	0.819444444	0.817865586	0.822764228	0.819023569	0.701515152	0.839066687	0.839393939	0.844444444	0.771929825	0.720363046	0.029761905	0.007575758	NA	0	0	0	NA	0	0	0.011904762	NA	NA	0.028571429	0.008333333	0.025641026	NA	0	0.006410256	0	0.011851852	NA	0.00342556	0.00308642	0.001782531	0.004409171	0.001652893	0	0.006028369	0.012857143	0.009	0
9	103937664	103938179	Teosinte/Maize	0.252686203	0.803469678	0.008928571	0.381586603	0.082298137	NA	0.92008547	0.670138889	0.857995008	0.876659452	0.026090576	0.924786325	0.442490079	0.396922184	0.043055556	0.497389307	0.004761905	0.538479263	0.521986272	0.681649245	0.066666667	0.506944444	0	0	0	0.045454545	0	0	0.226190476	0.713888889	0.021052632	0	0.0625	0	0.25	NA	0	0.018518519	0	0.066666667	0.00625	0	0	0.019580546	0.006696429	0.008695652	0.010526316	0.004166667	0.022962963	0.004784689	0.007486631
9	103938526	103939016	Teosinte/Maize	0.416269841	0.817401738	0.339717451	0.490131813	0	0.806838775	0.538000241	0.724612193	0.761261631	0.70684127	0.120606576	0.589032264	0.606159812	0.323971193	0.01830303	0.594213795	0.15674251	0.524324881	0.363091396	0.35089717	0	0.235555556	0.033333333	0	0.104166667	0	0.898809524	0	0.05	0.845238095	0	NA	0	0	0	0	0.090909091	0	0	0.125	0.004347826	0.022222222	0.00295858	0	0	0	0.014516129	0	0	0	0.005681818
9	104244146	104244655	Teosinte/Maize	0.833107595	0.863340721	0.88577157	0.588660438	0.881801758	0.869195275	0.895756682	0.790729483	0.874023621	0.836093474	0.712909091	0.895633418	0.909334023	0.849791817	0.862824675	0.876855742	0.850416183	0.872610421	0.927029221	0.831932704	0	0	0.047619048	0.326785714	0.015765766	0.083333333	0	0.897058824	0.593418688	0.058333333	0.015873016	0	0	0.023148148	0.015625	0	0.921428571	0.013071895	0.005902778	0.033333333	0.005681818	0.006802721	0.017939815	0.00630144	0.013400488	0.011627907	0.003623188	0.013716356	0.038095238	0	0.061537074
9	104245035	104245792	Teosinte/Landrace	0.712061995	0.783509317	0.760666667	0.793465812	0.776862577	0.758969341	0.870652174	0.741234956	0.693410853	0.725396825	0.732378472	0.751750452	0.873333333	0.756782946	0.768055556	0.824175824	0.699047619	0.877248677	0.761927878	0.794900487	0.008333333	0.051801802	0.006728778	0.108858859	0.010909091	0.004329004	0.004820937	0.573787879	0.538624339	0.003012048	0.016666667	0.001923077	0.009337068	0.026376812	0.009375	0.002105263	0.650144676	0.00120048	0.001694915	0.003083937	0	0.000771605	0	0	0.001436782	0	0	0.002824859	0.002380952	0	0.001785714
9	104245035	104245826	Teosinte/Maize	0.72232665	0.766969165	0.746634615	0.800001413	0.785140723	0.757738095	0.864166667	0.741234956	0.67562724	0.724084249	0.728083333	0.733085355	0.858333333	0.749074074	0.767924528	0.826315789	0.699047619	0.877114428	0.756809079	0.797200704	0.007716049	0.049145299	0.006190476	0.105072464	0.010434783	0.004264392	0.004521964	0.542937853	0.551046798	0.004945055	0.015432099	0.001785714	0.008071025	0.024661247	0.008653846	0.001941748	0.654138889	0.005061867	0.003571429	0.00288004	0	0.000757576	0	0	0.001355014	0	0	0.002645503	0.002232143	0	0.001680672
9	106749266	106749571	Teosinte/Maize	0.540846561	0.857142857	0.926944444	0.851428074	0.802197802	0.492347282	0.4375	0.888888889	0.823534799	0.776086957	0.921969697	0.837719298	0.871994949	0.537179487	0.785555556	0.902873563	0.923913043	0.655727513	0.410416667	0.895209235	0.875	0.722222222	0.022222222	0.283333333	0	0.851587302	0	0.95	0	0	0.51	0.034313725	0.405555556	0.955555556	NA	0.06875	0	0.423086735	0.008158508	0.166666667	0.089365079	0.069336663	0.034801587	0.938596491	0.906666667	0.246666667	0.162777778	0.847857143	0.153741497	0.046825397	0.097626263
9	107141768	107142216	Teosinte/Maize	0.826041667	0.379913935	0.860526316	0.139130435	0.790196078	0.797496706	0.37037037	0.61809057	0.53284632	0.785069444	0	0.931349206	0.929487179	0.572222222	0.436410691	0.803571429	0.887719298	0.84215368	0.858095238	0.813888889	0	0.03	0	0	0	0	0	0	0.113095238	0	0	0	0.838888889	0.482600733	0	0	0.451899093	0	0	0.005434783	0	0.001587302	0.64068323	0	0.008699634	0	0.80205652	0.005128205	NA	0.730509814	0
9	108409742	108409886	Teosinte/Maize	0	0.063888889	0.024242424	0.006060606	0.057692308	0.067460317	0.014285714	0	0	0	0.028846154	0	0.036190476	0.050385512	0.047008547	0	0.025641026	0.049603175	0.006666667	0.095238095	NA	0	0.0625	NA	0	NA	NA	NA	0.033333333	0	NA	0.5	NA	0.104166667	NA	NA	0	NA	0.044708995	0.624171855	0.634255186	0.243844893	0.968253968	0.221111111	0.643322679	0.025	0.603571429	0.808631706	0.013333333	0.074444444	0.833916794
9	108661457	108661915	Teosinte/Maize	0.714285714	0.80952381	0.701482568	0.585463659	0.69347141	0.574630542	0.704324322	0.695061728	0.447081304	0.334567901	0.51207483	0.451851852	0.797222222	0.73949563	0.576811594	0.357738095	0.448412698	0.586871693	0.673214286	0	0	0	0.008	0.010416667	0.010204082	0.0710089	0.260960456	0	0	0.155531506	0	0	0	0	0	0.471764347	0.772727273	0	0	0	0	0.354464603	0.118188655	0	0.005208333	0.008928571	0.215105871	0	0	0	0.011363636
9	108662419	108662639	Teosinte/Maize	0.87485119	0.891666667	0.870090965	0.833878968	0.773018995	0.824537962	0.852445471	0.761363636	0.830654762	0.801746032	0.888888889	0.898958333	0.911458333	0.840814394	0.801445578	0.776666667	0.702380952	0.833333333	0.854166667	NA	0	NA	0	0	NA	0.732142857	0.816071429	NA	NA	0.897321429	0	0.854166667	NA	NA	NA	0.088888889	0.458333333	0.006578947	0.00625	NA	0	0.438099958	0.282371307	0	0	0.022727273	0.006944444	0	0.019230769	0.006944444	0.010416667
