Chr_1	S1	E1	Chr_2	S2	E2	Contacts
7	172900281	172902256	7	174097290	174101053	1
7	172900281	172902256	7	174238385	174240795	1
7	172900281	172902256	7	174831736	174834073	1
7	172906249	172907777	7	172912893	172917086	4
7	172906249	172907777	7	172975091	172977071	1
7	172906249	172907777	7	173375511	173378111	1
7	172906249	172907777	7	173561653	173565266	1
7	172906249	172907777	7	173657207	173659535	1
7	172909997	172911785	7	172985886	172990714	1
7	172909997	172911785	7	174902761	174904989	1
7	172912893	172917086	7	172985886	172990714	2
7	172912893	172917086	7	173192866	173194674	1
7	172955644	172957402	7	172985886	172990714	1
7	172979829	172984984	7	172985886	172990714	1
7	172979829	172984984	7	172994112	172995908	1
7	172979829	172984984	7	173086334	173088051	1
7	172979829	172984984	7	173158919	173161329	1
7	172985886	172990714	7	173081653	173084176	1
7	172985886	172990714	7	173142851	173144745	1
7	172985886	172990714	7	173187031	173188665	2
7	172985886	172990714	7	173629653	173632568	1
7	173015465	173017608	7	173086334	173088051	1
7	173015465	173017608	7	173142851	173144745	1
7	173071069	173072747	7	173399314	173402060	1
7	173071069	173072747	7	173956236	173961258	1
7	173081653	173084176	7	173166154	173168320	2
7	173081653	173084176	7	173197751	173199111	1
7	173081653	173084176	7	173536084	173540872	1
7	173081653	173084176	7	173615975	173618256	1
7	173086334	173088051	7	173187031	173188665	2
7	173086334	173088051	7	173192866	173194674	1
7	173086334	173088051	7	173264685	173267886	1
7	173086334	173088051	7	173657207	173659535	1
7	173086334	173088051	7	174018403	174020590	1
7	173142851	173144745	7	173158919	173161329	1
7	173142851	173144745	7	173856277	173859565	1
7	173146655	173149666	7	173166154	173168320	1
7	173158919	173161329	7	173166154	173168320	1
7	173166154	173168320	7	173187031	173188665	1
7	173166154	173168320	7	173192866	173194674	1
7	173166154	173168320	7	173470789	173474384	1
7	173187031	173188665	7	173192866	173194674	1
7	173187031	173188665	7	173366832	173368377	1
7	173187031	173188665	7	173500662	173504529	1
7	173192866	173194674	7	173264685	173267886	1
7	173192866	173194674	7	173283464	173287648	1
7	173192866	173194674	7	173375511	173378111	1
7	173192866	173194674	7	173408079	173411293	1
7	173192866	173194674	7	174003553	174007674	1
7	173197751	173199111	7	173264685	173267886	2
7	173197751	173199111	7	173408079	173411293	1
7	173197751	173199111	7	174087217	174089431	1
7	173197751	173199111	7	174142451	174145120	1
7	173264685	173267886	7	173283464	173287648	1
7	173264685	173267886	7	173625057	173627144	1
7	173264685	173267886	7	173629653	173632568	1
7	173283464	173287648	7	173326670	173328324	1
7	173283464	173287648	7	173366832	173368377	1
7	173283464	173287648	7	173375511	173378111	1
7	173283464	173287648	7	173391034	173394343	2
7	173283464	173287648	7	173492084	173494380	1
7	173283464	173287648	7	174003553	174007674	1
7	173366832	173368377	7	173391034	173394343	1
7	173375511	173378111	7	173391034	173394343	4
7	173375511	173378111	7	173831264	173833412	1
7	173375511	173378111	7	173984699	173989489	1
7	173375511	173378111	7	174831736	174834073	1
7	173391034	173394343	7	173399314	173402060	3
7	173391034	173394343	7	173408079	173411293	3
7	173391034	173394343	7	173418991	173422819	1
7	173391034	173394343	7	173463643	173467254	1
7	173391034	173394343	7	173470789	173474384	2
7	173391034	173394343	7	173500662	173504529	1
7	173391034	173394343	7	175008390	175014427	1
7	173399314	173402060	7	173408079	173411293	3
7	173399314	173402060	7	173418991	173422819	2
7	173399314	173402060	7	173470789	173474384	1
7	173399314	173402060	7	173500662	173504529	1
7	173399314	173402060	7	173525572	173529142	1
7	173399314	173402060	7	173536084	173540872	1
7	173399314	173402060	7	173629653	173632568	1
7	173399314	173402060	7	174003553	174007674	1
7	173408079	173411293	7	173463643	173467254	2
7	173408079	173411293	7	173470789	173474384	2
7	173408079	173411293	7	173492084	173494380	3
7	173418991	173422819	7	173463643	173467254	1
7	173418991	173422819	7	173470789	173474384	2
7	173463643	173467254	7	173470789	173474384	9
7	173463643	173467254	7	173492084	173494380	2
7	173463643	173467254	7	173615975	173618256	1
7	173463643	173467254	7	173657207	173659535	2
7	173463643	173467254	7	174206626	174208942	1
7	173463643	173467254	7	175338728	175341243	1
7	173470789	173474384	7	173492084	173494380	1
7	173470789	173474384	7	173536084	173540872	1
7	173492084	173494380	7	173500662	173504529	1
7	173492084	173494380	7	173536084	173540872	1
7	173492084	173494380	7	173561653	173565266	1
7	173492084	173494380	7	173629653	173632568	1
7	173492084	173494380	7	173753057	173756902	1
7	173492084	173494380	7	173984699	173989489	1
7	173500662	173504529	7	173525572	173529142	1
7	173500662	173504529	7	173536084	173540872	6
7	173500662	173504529	7	173561653	173565266	1
7	173525572	173529142	7	173561653	173565266	1
7	173525572	173529142	7	173629653	173632568	1
7	173536084	173540872	7	173561653	173565266	2
7	173536084	173540872	7	173753057	173756902	1
7	173536084	173540872	7	173984699	173989489	1
7	173546445	173548436	7	173561653	173565266	1
7	173546445	173548436	7	173806795	173809316	1
7	173546445	173548436	7	174258312	174261434	1
7	173561653	173565266	7	173629653	173632568	1
7	173561653	173565266	7	174596199	174599483	1
7	173561653	173565266	7	174971892	174974035	1
7	173615975	173618256	7	173625057	173627144	2
7	173615975	173618256	7	173856277	173859565	1
7	173615975	173618256	7	173864237	173867244	2
7	173615975	173618256	7	175262019	175264133	1
7	173625057	173627144	7	173629653	173632568	2
7	173625057	173627144	7	173657207	173659535	2
7	173625057	173627144	7	173753057	173756902	2
7	173625057	173627144	7	173831264	173833412	1
7	173625057	173627144	7	173956236	173961258	2
7	173625057	173627144	7	174137558	174139719	1
7	173625057	173627144	7	174831736	174834073	1
7	173629653	173632568	7	173657207	173659535	2
7	173629653	173632568	7	173753057	173756902	1
7	173629653	173632568	7	173956236	173961258	1
7	173629653	173632568	7	174018403	174020590	1
7	173629653	173632568	7	174097290	174101053	1
7	173629653	173632568	7	174293941	174297234	1
7	173629653	173632568	7	174831736	174834073	1
7	173657207	173659535	7	173753057	173756902	1
7	173657207	173659535	7	173956236	173961258	1
7	173716198	173719416	7	173864237	173867244	1
7	173716198	173719416	7	175700316	175703108	1
7	173753057	173756902	7	173795890	173799156	1
7	173753057	173756902	7	174480152	174482541	1
7	173806795	173809316	7	173849262	173853366	1
7	173813353	173815155	7	173849262	173853366	1
7	173849262	173853366	7	173864237	173867244	1
7	173856277	173859565	7	173864237	173867244	2
7	173856277	173859565	7	173956236	173961258	2
7	173856277	173859565	7	174018403	174020590	1
7	173864237	173867244	7	173938793	173943762	1
7	173864237	173867244	7	173956236	173961258	3
7	173864237	173867244	7	174003553	174007674	1
7	173864237	173867244	7	174258312	174261434	1
7	173864237	173867244	7	174714484	174716399	1
7	173864237	173867244	7	175008390	175014427	1
7	173938793	173943762	7	173956236	173961258	2
7	173938793	173943762	7	174018403	174020590	1
7	173938793	173943762	7	174023740	174026021	1
7	173956236	173961258	7	173984699	173989489	1
7	173956236	173961258	7	174003553	174007674	5
7	173956236	173961258	7	174097290	174101053	1
7	173956236	173961258	7	174245755	174249857	1
7	173956236	173961258	7	174596199	174599483	1
7	173956236	173961258	7	175019099	175021770	1
7	173984699	173989489	7	174003553	174007674	2
7	173984699	173989489	7	174714484	174716399	1
7	174003553	174007674	7	174293941	174297234	1
7	174003553	174007674	7	175514238	175516561	1
7	174003553	174007674	7	175846270	175850590	1
7	174003553	174007674	7	175927228	175928924	1
7	174018403	174020590	7	174087217	174089431	3
7	174018403	174020590	7	174097290	174101053	2
7	174018403	174020590	7	174206626	174208942	1
7	174087217	174089431	7	174097290	174101053	1
7	174087217	174089431	7	174166835	174169032	1
7	174087217	174089431	7	174206626	174208942	1
7	174087217	174089431	7	174642711	174646671	1
7	174097290	174101053	7	174206626	174208942	2
7	174097290	174101053	7	174359280	174361751	1
7	174097290	174101053	7	174558570	174561723	1
7	174097290	174101053	7	174779440	174783236	1
7	174097290	174101053	7	175019099	175021770	1
7	174097290	174101053	7	175700316	175703108	1
7	174137558	174139719	7	174142451	174145120	1
7	174142451	174145120	7	174206626	174208942	1
7	174142451	174145120	7	175338728	175341243	1
7	174206626	174208942	7	174238385	174240795	2
7	174206626	174208942	7	176184849	176187827	1
7	174238385	174240795	7	175738513	175742840	1
7	174245755	174249857	7	174293941	174297234	1
7	174245755	174249857	7	174359280	174361751	1
7	174245755	174249857	7	174463597	174465933	1
7	174245755	174249857	7	174480152	174482541	1
7	174245755	174249857	7	174758664	174761095	1
7	174245755	174249857	7	174795387	174797827	1
7	174258312	174261434	7	174293941	174297234	1
7	174293941	174297234	7	174342154	174345567	2
7	174293941	174297234	7	174453661	174455631	1
7	174293941	174297234	7	175373802	175376644	1
7	174335040	174338129	7	174363947	174365806	1
7	174335040	174338129	7	174974856	174977894	1
7	174342154	174345567	7	174363947	174365806	1
7	174342154	174345567	7	174453661	174455631	1
7	174342154	174345567	7	174480152	174482541	1
7	174342154	174345567	7	176063342	176070155	1
7	174356292	174358658	7	174363947	174365806	2
7	174359280	174361751	7	174463597	174465933	1
7	174363947	174365806	7	174463597	174465933	1
7	174363947	174365806	7	175019099	175021770	1
7	174370853	174374557	7	174795387	174797827	1
7	174370853	174374557	7	175633141	175636634	1
7	174422340	174424171	7	174558570	174561723	1
7	174453661	174455631	7	174463597	174465933	1
7	174463597	174465933	7	174480152	174482541	1
7	174480152	174482541	7	174558570	174561723	1
7	174480152	174482541	7	175852861	175854713	1
7	174558570	174561723	7	174642711	174646671	1
7	174558570	174561723	7	174974856	174977894	1
7	174642711	174646671	7	174696665	174699197	1
7	174642711	174646671	7	174714484	174716399	1
7	174689195	174692214	7	174714484	174716399	1
7	174689195	174692214	7	174905906	174908582	1
7	174714484	174716399	7	174758664	174761095	1
7	174714484	174716399	7	174766051	174768066	1
7	174714484	174716399	7	174844100	174847268	1
7	174717448	174719762	7	175461861	175464967	1
7	174758664	174761095	7	174766051	174768066	1
7	174758664	174761095	7	174779440	174783236	2
7	174758664	174761095	7	174831736	174834073	2
7	174758664	174761095	7	175008390	175014427	1
7	174758664	174761095	7	176063342	176070155	1
7	174766051	174768066	7	175841236	175843478	1
7	174779440	174783236	7	174795387	174797827	2
7	174779440	174783236	7	175008390	175014427	1
7	174779440	174783236	7	175461861	175464967	1
7	174779440	174783236	7	175616635	175618759	1
7	174779440	174783236	7	175931941	175934324	1
7	174795387	174797827	7	174831736	174834073	1
7	174795387	174797827	7	175008390	175014427	1
7	174831736	174834073	7	174844100	174847268	7
7	174831736	174834073	7	175008390	175014427	3
7	174831736	174834073	7	175373802	175376644	1
7	174831736	174834073	7	175633141	175636634	1
7	174831736	174834073	7	176818615	176820868	1
7	174844100	174847268	7	174974856	174977894	1
7	174844100	174847268	7	175023051	175025431	2
7	174844100	174847268	7	175110997	175114220	1
7	174844100	174847268	7	175409101	175412084	1
7	174844100	174847268	7	175461861	175464967	1
7	174844100	174847268	7	175626021	175629332	1
7	174844100	174847268	7	176184849	176187827	1
7	174902761	174904989	7	175019099	175021770	1
7	174905906	174908582	7	174920841	174922705	1
7	174905906	174908582	7	175008390	175014427	1
7	174905906	174908582	7	175841236	175843478	1
7	174920841	174922705	7	174971892	174974035	3
7	174920841	174922705	7	175019099	175021770	1
7	174920841	174922705	7	175990057	175992770	1
7	174974856	174977894	7	175008390	175014427	1
7	174974856	174977894	7	175019099	175021770	2
7	174974856	174977894	7	175023051	175025431	1
7	174974856	174977894	7	175110997	175114220	1
7	175008390	175014427	7	175019099	175021770	6
7	175008390	175014427	7	175023051	175025431	1
7	175008390	175014427	7	175163538	175166700	1
7	175008390	175014427	7	175262019	175264133	1
7	175008390	175014427	7	175373802	175376644	1
7	175008390	175014427	7	175409101	175412084	1
7	175008390	175014427	7	175447159	175450083	1
7	175008390	175014427	7	175461861	175464967	1
7	175008390	175014427	7	175563630	175565981	1
7	175008390	175014427	7	175633141	175636634	1
7	175008390	175014427	7	175738513	175742840	1
7	175008390	175014427	7	175855667	175857604	1
7	175008390	175014427	7	176459420	176461855	1
7	175019099	175021770	7	175338728	175341243	2
7	175019099	175021770	7	175373802	175376644	1
7	175019099	175021770	7	175514238	175516561	1
7	175023051	175025431	7	175223883	175226977	1
7	175023051	175025431	7	175373802	175376644	1
7	175110997	175114220	7	175409101	175412084	1
7	175163538	175166700	7	175223883	175226977	1
7	175163538	175166700	7	175514238	175516561	1
7	175163538	175166700	7	175633141	175636634	1
7	175223883	175226977	7	175409101	175412084	1
7	175223883	175226977	7	175514238	175516561	1
7	175327083	175330522	7	175461861	175464967	1
7	175327083	175330522	7	175514238	175516561	1
7	175338728	175341243	7	175409101	175412084	1
7	175373802	175376644	7	175409101	175412084	2
7	175373802	175376644	7	175563630	175565981	1
7	175373802	175376644	7	175633141	175636634	1
7	175373802	175376644	7	176184849	176187827	1
7	175409101	175412084	7	175461861	175464967	2
7	175409101	175412084	7	175514238	175516561	1
7	175409101	175412084	7	175563630	175565981	2
7	175409101	175412084	7	175621317	175623842	2
7	175409101	175412084	7	177316876	177318522	1
7	175447159	175450083	7	175633141	175636634	1
7	175447159	175450083	7	176976672	176979039	1
7	175461861	175464967	7	175563630	175565981	1
7	175461861	175464967	7	175621317	175623842	1
7	175461861	175464967	7	175633141	175636634	1
7	175461861	175464967	7	175846270	175850590	1
7	175461861	175464967	7	176667249	176670170	1
7	175514238	175516561	7	175563630	175565981	2
7	175525640	175528643	7	175563630	175565981	2
7	175525640	175528643	7	175633141	175636634	1
7	175525640	175528643	7	176485189	176486834	1
7	175563630	175565981	7	176432065	176435145	1
7	175621317	175623842	7	175626021	175629332	1
7	175621317	175623842	7	175633141	175636634	1
7	175621317	175623842	7	175962651	175964559	1
7	175626021	175629332	7	175633141	175636634	3
7	175626021	175629332	7	175990057	175992770	1
7	175626021	175629332	7	176238092	176241484	1
7	175626021	175629332	7	176447948	176450278	1
7	175626021	175629332	7	176521211	176523598	1
7	175633141	175636634	7	175700316	175703108	1
7	175633141	175636634	7	176000169	176002381	1
7	175633141	175636634	7	176670820	176672899	1
7	175633141	175636634	7	176865091	176867516	1
7	175700316	175703108	7	175990057	175992770	1
7	175700316	175703108	7	176184849	176187827	1
7	175725314	175728827	7	175841236	175843478	1
7	175725314	175728827	7	175846270	175850590	1
7	175725314	175728827	7	175927228	175928924	1
7	175738513	175742840	7	175841236	175843478	1
7	175738513	175742840	7	175855667	175857604	1
7	175738513	175742840	7	175990057	175992770	1
7	175738513	175742840	7	176073878	176076890	1
7	175738513	175742840	7	177410292	177413005	1
7	175841236	175843478	7	175846270	175850590	1
7	175841236	175843478	7	175899616	175902647	1
7	175841236	175843478	7	176063342	176070155	1
7	175841236	175843478	7	176521211	176523598	1
7	175846270	175850590	7	175852861	175854713	4
7	175852861	175854713	7	176063342	176070155	1
7	175852861	175854713	7	176479973	176482307	1
7	175855667	175857604	7	176695126	176697301	1
7	175899616	175902647	7	175937556	175939311	1
7	175915903	175918030	7	177149361	177151890	1
7	175927228	175928924	7	176073878	176076890	1
7	175927228	175928924	7	177221599	177224099	1
7	175931941	175934324	7	175971979	175975541	1
7	175962651	175964559	7	175990057	175992770	2
7	175962651	175964559	7	176531272	176533391	1
7	175971979	175975541	7	175990057	175992770	3
7	175971979	175975541	7	176063342	176070155	1
7	175971979	175975541	7	176080552	176082538	1
7	175990057	175992770	7	176063342	176070155	1
7	175990057	175992770	7	177964133	177969160	1
7	175994151	175996473	7	176063342	176070155	1
7	175994151	175996473	7	176080552	176082538	1
7	175994151	175996473	7	177941987	177947651	1
7	176000169	176002381	7	176063342	176070155	2
7	176000169	176002381	7	176073878	176076890	1
7	176000169	176002381	7	176184849	176187827	1
7	176000169	176002381	7	176589076	176591506	1
7	176000169	176002381	7	177987200	177989969	1
7	176063342	176070155	7	176073878	176076890	10
7	176063342	176070155	7	176080552	176082538	2
7	176063342	176070155	7	176184849	176187827	1
7	176063342	176070155	7	176459420	176461855	1
7	176063342	176070155	7	176865091	176867516	1
7	176063342	176070155	7	177463381	177465827	1
7	176063342	176070155	7	177581653	177584724	1
7	176063342	176070155	7	177664163	177670900	1
7	176063342	176070155	7	177694806	177698419	1
7	176073878	176076890	7	176080552	176082538	2
7	176073878	176076890	7	176447948	176450278	1
7	176073878	176076890	7	176536083	176538378	1
7	176149433	176150608	7	176158827	176163030	1
7	176149433	176150608	7	176184849	176187827	1
7	176149433	176150608	7	176238092	176241484	1
7	176158827	176163030	7	176168002	176170342	2
7	176158827	176163030	7	176178522	176180748	4
7	176158827	176163030	7	176184849	176187827	1
7	176158827	176163030	7	176270809	176273046	2
7	176158827	176163030	7	176616141	176618701	1
7	176158827	176163030	7	176882633	176886347	1
7	176158827	176163030	7	177721804	177725430	1
7	176168002	176170342	7	176178522	176180748	1
7	176168002	176170342	7	176184849	176187827	1
7	176168002	176170342	7	176238092	176241484	1
7	176168002	176170342	7	177449346	177453037	1
7	176178522	176180748	7	176184849	176187827	2
7	176178522	176180748	7	177998823	178001693	1
7	176184849	176187827	7	176238092	176241484	2
7	176184849	176187827	7	176275618	176278188	1
7	176184849	176187827	7	176459420	176461855	1
7	176184849	176187827	7	176536083	176538378	1
7	176184849	176187827	7	176605165	176608428	1
7	176238092	176241484	7	176262389	176264376	1
7	176238092	176241484	7	176275618	176278188	1
7	176238092	176241484	7	176625786	176629172	1
7	176238092	176241484	7	178133775	178136356	1
7	176262389	176264376	7	176432065	176435145	2
7	176267509	176270076	7	176275618	176278188	2
7	176267509	176270076	7	176289381	176292012	1
7	176267509	176270076	7	176432065	176435145	2
7	176267509	176270076	7	176605165	176608428	1
7	176270809	176273046	7	176432065	176435145	1
7	176270809	176273046	7	176565631	176567621	1
7	176270809	176273046	7	177129603	177132142	1
7	176275618	176278188	7	176289381	176292012	2
7	176275618	176278188	7	176479973	176482307	1
7	176275618	176278188	7	176605165	176608428	1
7	176275618	176278188	7	176822099	176824547	1
7	176275618	176278188	7	176865091	176867516	1
7	176289381	176292012	7	176432065	176435145	2
7	176289381	176292012	7	176447948	176450278	1
7	176432065	176435145	7	176447948	176450278	2
7	176432065	176435145	7	176459420	176461855	1
7	176432065	176435145	7	177800376	177803425	1
7	176432065	176435145	7	178206190	178208665	1
7	176447948	176450278	7	176459420	176461855	3
7	176447948	176450278	7	178364766	178368507	1
7	176459420	176461855	7	176676886	176678583	1
7	176479973	176482307	7	177410292	177413005	1
7	176479973	176482307	7	178327469	178330071	1
7	176521211	176523598	7	176527974	176529750	1
7	176521211	176523598	7	176536083	176538378	1
7	176521211	176523598	7	177702018	177704630	1
7	176527974	176529750	7	176536083	176538378	1
7	176527974	176529750	7	177743398	177747359	1
7	176536083	176538378	7	176589076	176591506	1
7	176536083	176538378	7	176625786	176629172	1
7	176565631	176567621	7	176574803	176578834	1
7	176574803	176578834	7	176676886	176678583	1
7	176574803	176578834	7	176882633	176886347	1
7	176574803	176578834	7	178149054	178151208	1
7	176589076	176591506	7	176676886	176678583	1
7	176589076	176591506	7	177914972	177917174	1
7	176616141	176618701	7	176625786	176629172	1
7	176616141	176618701	7	176665166	176666550	1
7	176616141	176618701	7	176670820	176672899	1
7	176625786	176629172	7	176670820	176672899	1
7	176625786	176629172	7	176676886	176678583	1
7	176625786	176629172	7	176687350	176690457	1
7	176625786	176629172	7	178138862	178142945	1
7	176665166	176666550	7	178591958	178594248	1
7	176667249	176670170	7	176676886	176678583	1
7	176670820	176672899	7	176695126	176697301	1
7	176670820	176672899	7	176865091	176867516	2
7	176670820	176672899	7	177941987	177947651	1
7	176676886	176678583	7	177449346	177453037	1
7	176676886	176678583	7	177455744	177457488	1
7	176676886	176678583	7	177664163	177670900	1
7	176687350	176690457	7	176882633	176886347	1
7	176695126	176697301	7	176822099	176824547	1
7	176695126	176697301	7	176976672	176979039	1
7	176695126	176697301	7	176991160	176994588	1
7	176813575	176815590	7	176818615	176820868	1
7	176813575	176815590	7	176840320	176842947	1
7	176818615	176820868	7	177179902	177182130	1
7	176840320	176842947	7	177149361	177151890	1
7	176865091	176867516	7	176882633	176886347	2
7	176865091	176867516	7	176991160	176994588	1
7	176865091	176867516	7	177581653	177584724	1
7	176882633	176886347	7	176976672	176979039	2
7	176882633	176886347	7	178565175	178567939	1
7	176882633	176886347	7	178845517	178847278	1
7	176976672	176979039	7	176982281	176984224	1
7	176976672	176979039	7	178575323	178577854	1
7	176982281	176984224	7	178454094	178459593	1
7	177123097	177126149	7	177199603	177203098	1
7	177123097	177126149	7	179001644	179004215	1
7	177129603	177132142	7	177585386	177589936	1
7	177149361	177151890	7	177488806	177492136	1
7	177149361	177151890	7	177863508	177867172	1
7	177149361	177151890	7	179127754	179131607	1
7	177199603	177203098	7	177229618	177232148	1
7	177199603	177203098	7	177477110	177479878	1
7	177221599	177224099	7	177229618	177232148	1
7	177221599	177224099	7	179111457	179114489	1
7	177229618	177232148	7	177237815	177240459	1
7	177229618	177232148	7	178743884	178746034	1
7	177229618	177232148	7	179001644	179004215	1
7	177237815	177240459	7	179064771	179069191	1
7	177288801	177290799	7	178351570	178356730	1
7	177288801	177290799	7	178681323	178683363	1
7	177288801	177290799	7	179235814	179238326	1
7	177316876	177318522	7	177323841	177326666	1
7	177316876	177318522	7	177449346	177453037	1
7	177316876	177318522	7	177463381	177465827	1
7	177316876	177318522	7	177664163	177670900	1
7	177323841	177326666	7	177336584	177340593	1
7	177323841	177326666	7	177455744	177457488	1
7	177323841	177326666	7	177463381	177465827	1
7	177323841	177326666	7	177638450	177641503	1
7	177323841	177326666	7	177953818	177957750	1
7	177323841	177326666	7	179235814	179238326	1
7	177323841	177326666	7	179264411	179267781	1
7	177365429	177367896	7	177372705	177376645	3
7	177365429	177367896	7	177410292	177413005	2
7	177365429	177367896	7	178107202	178109713	1
7	177372705	177376645	7	177430912	177432822	1
7	177372705	177376645	7	177463381	177465827	1
7	177372705	177376645	7	177638450	177641503	1
7	177372705	177376645	7	177646155	177650452	1
7	177372705	177376645	7	178107202	178109713	1
7	177372705	177376645	7	178164997	178167275	1
7	177372705	177376645	7	179273560	179275793	1
7	177410292	177413005	7	177430912	177432822	1
7	177410292	177413005	7	177449346	177453037	1
7	177410292	177413005	7	177455744	177457488	3
7	177410292	177413005	7	177463381	177465827	1
7	177410292	177413005	7	177800376	177803425	1
7	177410292	177413005	7	178011634	178015823	1
7	177410292	177413005	7	178138862	178142945	1
7	177410292	177413005	7	179279976	179282523	1
7	177430912	177432822	7	177455744	177457488	1
7	177449346	177453037	7	177477110	177479878	1
7	177455744	177457488	7	177463381	177465827	1
7	177455744	177457488	7	177633713	177635867	1
7	177455744	177457488	7	177638450	177641503	1
7	177455744	177457488	7	177646155	177650452	1
7	177455744	177457488	7	177953818	177957750	1
7	177463381	177465827	7	177477110	177479878	1
7	177463381	177465827	7	177585386	177589936	1
7	177463381	177465827	7	177638450	177641503	1
7	177463381	177465827	7	177743398	177747359	1
7	177463381	177465827	7	177941987	177947651	1
7	177463381	177465827	7	178395532	178397992	1
7	177463381	177465827	7	179279976	179282523	1
7	177477110	177479878	7	177488806	177492136	1
7	177477110	177479878	7	177581653	177584724	1
7	177477110	177479878	7	177585386	177589936	1
7	177477110	177479878	7	177743398	177747359	1
7	177477110	177479878	7	178661780	178664479	1
7	177488806	177492136	7	177581653	177584724	1
7	177488806	177492136	7	177585386	177589936	2
7	177488806	177492136	7	177638450	177641503	1
7	177488806	177492136	7	177987200	177989969	1
7	177488806	177492136	7	179478933	179484825	1
7	177581653	177584724	7	177617140	177620841	1
7	177581653	177584724	7	177633713	177635867	1
7	177581653	177584724	7	177664163	177670900	2
7	177581653	177584724	7	177953818	177957750	1
7	177585386	177589936	7	177638450	177641503	7
7	177585386	177589936	7	177800376	177803425	1
7	177617140	177620841	7	177638450	177641503	1
7	177617140	177620841	7	177664163	177670900	1
7	177617140	177620841	7	178257723	178261125	1
7	177633713	177635867	7	177638450	177641503	4
7	177633713	177635867	7	177646155	177650452	2
7	177633713	177635867	7	177688112	177690529	1
7	177633713	177635867	7	179279976	179282523	1
7	177638450	177641503	7	177646155	177650452	4
7	177638450	177641503	7	177664163	177670900	2
7	177638450	177641503	7	178138862	178142945	1
7	177638450	177641503	7	178351570	178356730	1
7	177638450	177641503	7	179368698	179371381	1
7	177646155	177650452	7	177664163	177670900	5
7	177646155	177650452	7	177671810	177674296	1
7	177646155	177650452	7	177702018	177704630	1
7	177646155	177650452	7	177914972	177917174	1
7	177646155	177650452	7	178123000	178125320	1
7	177646155	177650452	7	178160322	178162726	1
7	177646155	177650452	7	179337734	179342802	1
7	177664163	177670900	7	177671810	177674296	7
7	177664163	177670900	7	177694806	177698419	1
7	177664163	177670900	7	177715155	177718608	1
7	177664163	177670900	7	177901827	177904182	1
7	177664163	177670900	7	178364766	178368507	1
7	177664163	177670900	7	179057300	179060047	1
7	177671810	177674296	7	177709357	177712688	1
7	177671810	177674296	7	177743398	177747359	1
7	177688112	177690529	7	177709357	177712688	1
7	177694806	177698419	7	177702018	177704630	1
7	177694806	177698419	7	177721804	177725430	1
7	177694806	177698419	7	179170433	179176274	1
7	177702018	177704630	7	177709357	177712688	1
7	177702018	177704630	7	177721804	177725430	1
7	177702018	177704630	7	177743398	177747359	1
7	177702018	177704630	7	178123000	178125320	1
7	177702018	177704630	7	179279976	179282523	1
7	177709357	177712688	7	177715155	177718608	2
7	177709357	177712688	7	177721804	177725430	1
7	177709357	177712688	7	177941987	177947651	1
7	177709357	177712688	7	179677033	179679253	2
7	177715155	177718608	7	177721804	177725430	2
7	177715155	177718608	7	177743398	177747359	2
7	177715155	177718608	7	177863508	177867172	1
7	177715155	177718608	7	177941987	177947651	1
7	177715155	177718608	7	177953818	177957750	1
7	177715155	177718608	7	179415229	179418255	1
7	177715155	177718608	7	179669251	179673180	1
7	177721804	177725430	7	177743398	177747359	1
7	177721804	177725430	7	177953818	177957750	1
7	177721804	177725430	7	179677033	179679253	1
7	177743398	177747359	7	177953818	177957750	1
7	177743398	177747359	7	178257723	178261125	1
7	177800376	177803425	7	177901827	177904182	1
7	177800376	177803425	7	177914972	177917174	1
7	177800376	177803425	7	177941987	177947651	1
7	177800376	177803425	7	177998823	178001693	2
7	177800376	177803425	7	178133775	178136356	1
7	177863508	177867172	7	177901827	177904182	1
7	177863508	177867172	7	177964133	177969160	1
7	177901827	177904182	7	177941987	177947651	4
7	177914972	177917174	7	177941987	177947651	1
7	177914972	177917174	7	177953818	177957750	1
7	177914972	177917174	7	177964133	177969160	1
7	177941987	177947651	7	177953818	177957750	4
7	177941987	177947651	7	177964133	177969160	2
7	177941987	177947651	7	177998823	178001693	2
7	177941987	177947651	7	178050796	178055959	1
7	177941987	177947651	7	178333761	178336061	1
7	177941987	177947651	7	179050970	179053119	1
7	177941987	177947651	7	179478933	179484825	1
7	177941987	177947651	7	179794843	179796951	1
7	177953818	177957750	7	177964133	177969160	2
7	177953818	177957750	7	178011634	178015823	3
7	177964133	177969160	7	178050796	178055959	1
7	177987200	177989969	7	177998823	178001693	4
7	177987200	177989969	7	178011634	178015823	1
7	177998823	178001693	7	178011634	178015823	3
7	177998823	178001693	7	178050796	178055959	1
7	177998823	178001693	7	178107202	178109713	1
7	177998823	178001693	7	178133775	178136356	1
7	177998823	178001693	7	178164997	178167275	1
7	177998823	178001693	7	178327469	178330071	1
7	177998823	178001693	7	178351570	178356730	1
7	178011634	178015823	7	178095561	178099399	1
7	178011634	178015823	7	178138862	178142945	1
7	178050796	178055959	7	178123000	178125320	1
7	178095561	178099399	7	178123000	178125320	1
7	178107202	178109713	7	179273560	179275793	1
7	178123000	178125320	7	178164997	178167275	1
7	178133775	178136356	7	178138862	178142945	1
7	178133775	178136356	7	178149054	178151208	1
7	178133775	178136356	7	178160322	178162726	1
7	178133775	178136356	7	178201135	178203332	1
7	178133775	178136356	7	178850943	178853843	1
7	178133775	178136356	7	179170433	179176274	1
7	178138862	178142945	7	178149054	178151208	2
7	178138862	178142945	7	178164997	178167275	2
