Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CG	10	33925447	33925834	8.20E-42	-0.660261	15	4.50E-14	7.30E-48	0.14219	0.80245	Teosinte/Maize
CG	10	34047469	34047905	1.00E-66	-0.596479	26	3.10E-14	9.30E-73	0.18541	0.78189	Teosinte/Maize
CG	10	34063416	34063874	3.80E-98	-0.870041	22	1.70E-14	3.40E-104	0.039753	0.90979	Teosinte/Maize
CG	10	34101147	34101402	3.40E-19	-0.637205	9	4.50E-14	3.00E-25	0.09824	0.73545	Teosinte/Maize
CG	10	36999091	36999475	1.20E-53	-0.722166	17	5.60E-14	1.10E-59	0.13172	0.85388	Teosinte/Maize
CG	10	51318840	51319402	4.50E-47	-0.612557	22	3.90E-14	4.00E-53	0.018555	0.63111	Teosinte/Maize
CG	10	51688803	51689218	7.50E-41	-0.758001	13	4.60E-14	6.60E-47	0.022181	0.78018	Teosinte/Maize
CG	10	51901625	51901935	1.90E-22	-0.605627	9	4.00E-14	1.70E-28	0.0062094	0.61184	Teosinte/Maize
CG	10	53531538	53531814	1.00E-29	-0.639627	12	4.80E-14	8.90E-36	0.045013	0.68464	Teosinte/Maize
CG	10	53645048	53645788	3.50E-24	-0.479935	17	4.70E-14	3.10E-30	0.19977	0.67971	Teosinte/Maize
CG	10	58557325	58557741	2.40E-44	-0.816817	13	3.90E-14	2.10E-50	0.0031703	0.81999	Teosinte/Maize
CG	10	62020570	62020877	1.30E-23	-0.469809	18	3.80E-14	1.10E-29	0.25299	0.7228	Teosinte/Maize
CG	10	80770415	80770498	1.70E-07	-0.431615	8	4.60E-14	1.50E-13	0.048753	0.48037	Teosinte/Maize
CG	10	81352045	81352372	1.60E-15	-0.424026	13	4.10E-14	1.40E-21	0.36471	0.78873	Teosinte/Maize
CG	10	82041911	82042304	8.60E-22	-0.449553	14	4.50E-14	7.70E-28	0.17838	0.62794	Teosinte/Maize
CG	10	84541027	84541272	8.30E-18	-0.611344	8	4.20E-14	7.30E-24	0.19745	0.80879	Teosinte/Maize
CG	10	89687952	89688216	7.30E-11	-0.408342	10	3.90E-14	6.50E-17	0.33391	0.74225	Teosinte/Maize
CG	10	91847259	91847665	9.50E-52	-0.568359	26	4.70E-14	8.50E-58	0.13705	0.70541	Teosinte/Maize
CG	10	100282839	100282936	1.90E-25	-0.756992	8	4.80E-14	1.70E-31	0.057909	0.8149	Teosinte/Maize
CG	10	100522495	100522635	5.60E-21	-0.591783	8	3.90E-14	5.00E-27	0.23271	0.82449	Teosinte/Maize
CG	10	104575021	104575558	6.30E-35	-0.508513	21	4.30E-14	5.60E-41	0.18929	0.69781	Teosinte/Maize
CG	10	106763604	106763727	2.00E-13	-0.59578	8	4.20E-14	1.70E-19	0.34147	0.93725	Teosinte/Maize
CG	10	109136589	109136779	2.80E-09	-0.499267	8	4.50E-14	2.50E-15	0.12527	0.62454	Teosinte/Maize
CG	10	110658551	110658835	9.00E-27	-0.463997	16	4.00E-14	8.00E-33	0.44284	0.90684	Teosinte/Maize
CG	10	112344452	112344771	7.50E-36	-0.493946	23	4.10E-14	6.60E-42	0.16142	0.65537	Teosinte/Maize
CG	10	117576173	117576505	6.60E-24	-0.548184	13	4.70E-14	5.90E-30	0.20635	0.75453	Teosinte/Maize
CG	10	125794233	125794630	4.10E-73	-0.850229	18	3.40E-14	3.60E-79	0.079003	0.92923	Teosinte/Maize
CG	10	126421831	126422141	6.70E-22	-0.517617	14	3.80E-14	6.00E-28	0.14465	0.66227	Teosinte/Maize
CG	10	126536318	126537004	2.80E-30	-0.425514	25	4.50E-14	2.50E-36	0.21125	0.63677	Teosinte/Maize
CG	10	126886619	126886764	1.30E-09	-0.456703	9	6.70E-14	1.20E-15	0.40196	0.85866	Teosinte/Maize
CG	10	128605530	128605891	8.60E-11	-0.427287	12	1.20E-09	7.60E-17	0.092915	0.5202	Teosinte/Maize
CG	10	131994158	131994518	3.80E-07	-0.432891	8	4.00E-14	3.40E-13	0.28221	0.7151	Teosinte/Maize
CG	10	133780035	133780230	2.80E-20	-0.623857	8	4.30E-14	2.50E-26	0.092215	0.71607	Teosinte/Maize
CG	10	135130116	135130431	1.10E-10	-0.423007	8	4.40E-14	9.40E-17	0.27899	0.702	Teosinte/Maize
CG	10	136676401	136676627	9.40E-21	-0.578852	10	4.30E-14	8.40E-27	0.24197	0.82083	Teosinte/Maize
CG	10	143158152	143159029	6.10E-39	-0.496825	21	3.40E-14	5.40E-45	0.2089	0.70572	Teosinte/Maize
CG	10	143237569	143238129	7.70E-14	-0.427719	11	4.00E-14	6.90E-20	0.26509	0.69281	Teosinte/Maize
CG	10	143981443	143982040	7.20E-25	-0.403406	20	3.90E-14	6.40E-31	0.29745	0.70086	Teosinte/Maize
CG	10	146101905	146102176	2.10E-34	-0.497621	22	4.90E-14	1.80E-40	0.36526	0.86288	Teosinte/Maize
CG	10	146695002	146695181	5.20E-07	-0.518953	8	5.80E-10	4.60E-13	0.01362	0.53257	Teosinte/Maize
CG	10	150317702	150317974	1.90E-21	-0.560944	12	4.80E-14	1.70E-27	0.20429	0.76523	Teosinte/Maize
CHG	1	23699357	23699992	5.90E-21	-0.44821	19	4.30E-14	5.20E-27	0.061622	0.50983	Landrace/Maize
CHG	1	106083227	106083461	1.50E-25	-0.549076	11	4.10E-14	1.30E-31	0.023281	0.57236	Landrace/Maize
CHG	2	8255727	8255805	5.50E-09	-0.458567	9	4.70E-14	4.90E-15	0.20521	0.66377	Landrace/Maize
CHG	2	34252740	34252975	4.20E-13	-0.411864	9	4.30E-14	3.70E-19	0.49544	0.9073	Landrace/Maize
CHG	2	125611629	125611912	1.80E-17	-0.455305	18	4.30E-14	1.60E-23	0.082959	0.53826	Landrace/Maize
CHG	2	126489862	126489921	7.80E-03	-0.400775	8	4.20E-14	6.80E-09	0.08428	0.48505	Landrace/Maize
CHG	2	243876203	243876500	3.80E-35	-0.485645	17	4.00E-14	3.40E-41	0.16617	0.65181	Landrace/Maize
CHG	4	106058956	106059434	5.00E-18	-0.403872	21	4.50E-14	4.40E-24	0.36008	0.76395	Landrace/Maize
CHG	4	115211396	115211653	3.70E-29	-0.462804	19	4.90E-14	3.30E-35	0.28669	0.74949	Landrace/Maize
CHG	4	115252761	115253678	1.90E-61	-0.436947	46	5.20E-14	1.70E-67	0.28753	0.72448	Landrace/Maize
CHG	4	115375210	115375415	6.80E-23	-0.438605	15	5.10E-14	6.00E-29	0.31597	0.75457	Landrace/Maize
CHG	4	160310681	160311026	2.50E-36	-0.592017	15	4.40E-14	2.20E-42	0.21049	0.80251	Landrace/Maize
CHG	4	160311579	160311964	2.00E-29	-0.423885	18	4.50E-14	1.80E-35	0.22685	0.65074	Landrace/Maize
CHG	4	160312990	160313145	2.70E-21	-0.492729	13	5.00E-14	2.40E-27	0.33806	0.83079	Landrace/Maize
CHG	5	170330184	170330467	1.20E-13	-0.414623	10	4.10E-14	1.10E-19	0.36232	0.77694	Landrace/Maize
CHG	6	10645892	10646050	3.50E-19	-0.549188	10	4.60E-14	3.10E-25	0.020248	0.56944	Landrace/Maize
CHG	6	38595315	38595717	1.80E-46	-0.540945	20	4.80E-14	1.60E-52	0.12849	0.66943	Landrace/Maize
CHG	7	64772235	64773009	1.70E-23	-0.457963	19	3.80E-14	1.50E-29	0.25529	0.71325	Landrace/Maize
CHG	8	47411715	47411886	1.70E-09	-0.429762	9	4.70E-14	1.50E-15	0.10733	0.53709	Landrace/Maize
CHG	8	105194407	105194715	1.40E-05	-0.427341	8	4.10E-14	1.30E-11	0.24248	0.66982	Landrace/Maize
CHG	8	123455893	123456195	1.20E-31	-0.545106	15	4.50E-14	1.00E-37	0.21411	0.75922	Landrace/Maize
CHG	8	158869257	158869424	4.20E-14	-0.404591	12	4.60E-14	3.70E-20	0.16996	0.57455	Landrace/Maize
CHG	9	68066302	68067027	6.00E-16	-0.403393	16	4.20E-14	5.30E-22	0.21044	0.61383	Landrace/Maize
CHG	9	120515205	120515328	2.30E-10	-0.432459	9	4.60E-14	2.00E-16	0.039657	0.47212	Landrace/Maize
CHG	9	121216804	121216982	5.10E-20	-0.634025	10	3.90E-14	4.50E-26	0.089755	0.72378	Landrace/Maize
CHG	10	32816319	32816525	1.00E-11	-0.405595	8	4.40E-14	9.20E-18	0.13341	0.539	Landrace/Maize
CHG	10	44606307	44606584	3.30E-10	-0.440341	11	4.10E-14	2.90E-16	0.39807	0.83841	Landrace/Maize
CHG	10	74364608	74364879	1.30E-12	-0.407866	15	4.40E-14	1.10E-18	0.19659	0.60445	Landrace/Maize
CHG	1	701282	701631	2.30E-21	-0.430987	12	4.50E-14	3.30E-27	0.041967	0.47295	Teosinte/Landrace
CHG	1	5713636	5713795	3.50E-53	-0.588229	13	4.10E-14	5.00E-59	0.0091463	0.59738	Teosinte/Landrace
CHG	1	28791314	28791491	2.20E-15	-0.470625	8	4.40E-14	3.10E-21	0.33765	0.80827	Teosinte/Landrace
CHG	1	29755619	29755946	7.60E-41	-0.486447	20	4.60E-14	1.10E-46	0.021543	0.50799	Teosinte/Landrace
CHG	1	36154722	36155145	5.90E-53	-0.574212	23	4.40E-14	8.30E-59	0.10886	0.68307	Teosinte/Landrace
CHG	1	127254528	127254773	3.20E-16	-0.434587	14	4.40E-14	4.50E-22	0.36252	0.79711	Teosinte/Landrace
CHG	1	128271845	128272009	5.50E-13	-0.503013	8	4.10E-14	7.70E-19	0.3616	0.86462	Teosinte/Landrace
CHG	1	130473798	130474380	1.40E-26	-0.431839	22	3.60E-14	1.90E-32	0.28811	0.71995	Teosinte/Landrace
CHG	1	131051311	131051523	7.00E-28	-0.699784	8	5.10E-14	9.80E-34	0.17846	0.87824	Teosinte/Landrace
CHG	1	215322334	215322781	9.20E-35	-0.408471	20	4.00E-14	1.30E-40	0.12435	0.53283	Teosinte/Landrace
CHG	1	222996008	222996395	4.10E-13	-0.484779	11	4.60E-14	5.80E-19	0.32314	0.80791	Teosinte/Landrace
CHG	1	223058793	223059362	1.20E-21	-0.426879	21	3.90E-14	1.70E-27	0.25143	0.6783	Teosinte/Landrace
CHG	1	270351802	270352136	9.70E-14	-0.468625	8	4.10E-14	1.40E-19	0.35641	0.82503	Teosinte/Landrace
CHG	1	272130596	272130779	1.20E-37	-0.823868	8	4.80E-14	1.70E-43	0.060297	0.88416	Teosinte/Landrace
CHG	1	272710283	272710456	4.80E-18	-0.429867	14	4.00E-14	6.80E-24	0.33865	0.76852	Teosinte/Landrace
CHG	2	6779117	6779392	1.30E-20	-0.476053	12	4.80E-14	1.80E-26	0.096533	0.57259	Teosinte/Landrace
CHG	2	105800308	105800678	3.40E-15	-0.428447	10	4.30E-14	4.80E-21	0.1653	0.59375	Teosinte/Landrace
CHG	2	114899928	114900405	1.50E-11	-0.402985	13	4.10E-14	2.10E-17	0.33969	0.74267	Teosinte/Landrace
CHG	2	129008938	129009265	4.80E-22	-0.427059	14	4.00E-14	6.70E-28	0.22211	0.64917	Teosinte/Landrace
CHG	2	178919838	178920028	2.40E-31	-0.444443	15	4.20E-14	3.40E-37	0.017583	0.46203	Teosinte/Landrace
CHG	2	196469726	196469802	1.20E-19	-0.404953	8	5.00E-14	1.70E-25	0.22067	0.62562	Teosinte/Landrace
CHG	2	196474295	196474799	3.20E-164	-0.494468	49	3.10E-14	4.60E-170	0.20222	0.69669	Teosinte/Landrace
CHG	2	216044958	216045234	2.00E-13	-0.468845	8	4.60E-14	2.80E-19	0.36893	0.83777	Teosinte/Landrace
CHG	2	237903597	237904133	5.70E-66	-0.469602	29	4.90E-14	8.10E-72	0.071541	0.54114	Teosinte/Landrace
CHG	2	242914590	242915241	2.20E-28	-0.441959	20	4.00E-14	3.10E-34	0.29083	0.73279	Teosinte/Landrace
CHG	3	282761	283345	6.80E-38	-0.598819	15	4.10E-14	9.60E-44	0.18359	0.78241	Teosinte/Landrace
CHG	3	17377517	17377750	2.50E-09	-0.426682	8	4.10E-14	3.60E-15	0.34131	0.768	Teosinte/Landrace
CHG	3	53347970	53348201	7.10E-43	-0.677993	12	3.80E-14	1.00E-48	0.20236	0.88036	Teosinte/Landrace
CHG	3	72303738	72303982	2.60E-21	-0.434751	13	5.00E-14	3.60E-27	0.070308	0.50506	Teosinte/Landrace
CHG	3	75328517	75328872	3.40E-19	-0.449735	12	4.90E-14	4.80E-25	0.30281	0.75254	Teosinte/Landrace
CHG	3	76734744	76734956	5.80E-14	-0.490796	10	4.40E-14	8.20E-20	0.10624	0.59704	Teosinte/Landrace
CHG	3	82233829	82234232	4.60E-64	-0.656351	21	3.50E-14	6.50E-70	0.16009	0.81644	Teosinte/Landrace
CHG	3	83499026	83499211	1.20E-46	-0.428467	18	3.90E-14	1.70E-52	0.011656	0.44012	Teosinte/Landrace
CHG	3	92490143	92490287	8.90E-14	-0.532115	8	4.60E-14	1.30E-19	0.3115	0.84362	Teosinte/Landrace
CHG	3	92490789	92491113	2.40E-09	-0.416834	10	4.50E-14	3.40E-15	0.33692	0.75375	Teosinte/Landrace
CHG	3	103114037	103114399	6.40E-32	-0.49196	17	3.40E-14	9.00E-38	0.29663	0.78859	Teosinte/Landrace
CHG	3	154397490	154397782	2.60E-32	-0.590172	12	4.90E-14	3.60E-38	0.1678	0.75798	Teosinte/Landrace
CHG	3	166031629	166032118	2.40E-60	-0.512786	24	3.30E-14	3.30E-66	0.17199	0.68477	Teosinte/Landrace
CHG	3	185388445	185388714	8.00E-51	-0.570169	16	4.70E-14	1.10E-56	0.0046089	0.57478	Teosinte/Landrace
CHG	3	211578364	211578473	2.00E-14	-0.409206	8	3.80E-14	2.80E-20	0.17858	0.58779	Teosinte/Landrace
CHG	3	212880075	212880405	2.60E-24	-0.4363	13	4.50E-14	3.70E-30	0.066601	0.5029	Teosinte/Landrace
CHG	4	28768468	28768573	1.90E-13	-0.54671	8	4.50E-14	2.70E-19	0.26634	0.81305	Teosinte/Landrace
CHG	4	41330982	41331310	1.90E-15	-0.5066	8	4.30E-14	2.70E-21	0.21198	0.71858	Teosinte/Landrace
CHG	4	46596461	46596970	9.20E-34	-0.421286	23	5.10E-14	1.30E-39	0.092387	0.51367	Teosinte/Landrace
CHG	4	57030091	57030563	1.60E-18	-0.467551	14	3.70E-14	2.30E-24	0.23748	0.70504	Teosinte/Landrace
CHG	4	61480228	61481118	1.60E-50	-0.404929	34	5.00E-14	2.30E-56	0.3993	0.80423	Teosinte/Landrace
CHG	4	66677377	66677876	4.00E-24	-0.43159	20	5.10E-14	5.70E-30	0.29538	0.72697	Teosinte/Landrace
CHG	4	98668936	98669350	8.10E-40	-0.579038	16	3.40E-14	1.20E-45	0.11564	0.69468	Teosinte/Landrace
CHG	4	102597753	102598025	1.50E-19	-0.457683	14	4.90E-14	2.10E-25	0.24899	0.70668	Teosinte/Landrace
CHG	4	102966430	102966654	5.40E-15	-0.507786	8	4.10E-14	7.70E-21	0.22768	0.73547	Teosinte/Landrace
CHG	4	107861258	107861554	6.10E-42	-0.657032	14	4.00E-14	8.60E-48	0.011755	0.66879	Teosinte/Landrace
CHG	4	108159255	108159687	3.40E-54	-0.64157	17	4.80E-14	4.80E-60	0.16666	0.80823	Teosinte/Landrace
CHG	4	112938916	112939209	3.00E-27	-0.438592	16	4.10E-14	4.30E-33	0.25753	0.69612	Teosinte/Landrace
CHG	4	114769802	114769967	4.30E-27	-0.491966	14	4.80E-14	6.10E-33	0.22118	0.71315	Teosinte/Landrace
CHG	4	118840198	118840414	1.10E-162	-0.657178	37	3.30E-14	1.60E-168	0.10917	0.76635	Teosinte/Landrace
CHG	4	138040128	138040577	6.50E-06	-0.40059	8	5.00E-14	9.20E-12	0.34139	0.74198	Teosinte/Landrace
CHG	4	148733269	148733457	3.10E-31	-0.620895	10	4.60E-14	4.40E-37	0.11501	0.7359	Teosinte/Landrace
CHG	4	162018551	162018925	1.80E-54	-0.473426	31	4.40E-14	2.60E-60	0.043576	0.517	Teosinte/Landrace
CHG	4	162019295	162019481	1.90E-20	-0.508893	11	4.40E-14	2.70E-26	0.010902	0.5198	Teosinte/Landrace
CHG	4	176041804	176041967	6.10E-28	-0.457681	12	4.40E-14	8.60E-34	0.22156	0.67924	Teosinte/Landrace
CHG	4	177772701	177773039	4.10E-16	-0.58282	8	4.50E-14	5.80E-22	0.053372	0.63619	Teosinte/Landrace
CHG	4	193372418	193372677	4.20E-14	-0.422758	11	3.80E-14	5.90E-20	0.30258	0.72534	Teosinte/Landrace
CHG	4	215338238	215338751	3.60E-19	-0.401092	17	3.90E-14	5.10E-25	0.20362	0.60472	Teosinte/Landrace
CHG	4	227429528	227429997	5.90E-07	-0.403011	10	4.40E-14	8.40E-13	0.43368	0.83669	Teosinte/Landrace
CHG	5	1628148	1628318	5.20E-12	-0.408114	8	4.50E-14	7.30E-18	0.033259	0.44137	Teosinte/Landrace
CHG	5	41564416	41564557	3.50E-14	-0.471043	8	4.30E-14	5.00E-20	0.04304	0.51408	Teosinte/Landrace
CHG	5	43358461	43358824	1.60E-22	-0.408154	19	5.00E-14	2.30E-28	0.30815	0.71631	Teosinte/Landrace
CHG	5	68510060	68510235	1.00E-11	-0.432228	9	4.10E-14	1.40E-17	0.13077	0.563	Teosinte/Landrace
CHG	5	100245695	100245849	3.00E-40	-0.65083	12	3.90E-14	4.30E-46	0.021208	0.67204	Teosinte/Landrace
CHG	5	104902709	104903133	6.90E-34	-0.40418	26	3.50E-14	9.80E-40	0.26089	0.66507	Teosinte/Landrace
CHG	5	104903523	104904174	9.40E-76	-0.55622	28	6.10E-14	1.30E-81	0.050255	0.60648	Teosinte/Landrace
CHG	5	114275268	114275852	1.40E-24	-0.428759	18	4.50E-14	2.00E-30	0.30114	0.7299	Teosinte/Landrace
CHG	5	120487229	120487504	2.10E-41	-0.608525	16	4.90E-14	3.00E-47	0.11205	0.72057	Teosinte/Landrace
CHG	5	121433539	121433869	2.40E-19	-0.444862	12	4.70E-14	3.30E-25	0.25087	0.69573	Teosinte/Landrace
CHG	5	127424087	127424298	2.60E-18	-0.554894	9	4.60E-14	3.60E-24	0.069837	0.62473	Teosinte/Landrace
CHG	5	127466128	127466358	8.10E-18	-0.449143	12	4.00E-14	1.20E-23	0.062715	0.51186	Teosinte/Landrace
CHG	5	127953149	127954481	1.80E-77	-0.537562	35	1.60E-14	2.50E-83	0.22751	0.76507	Teosinte/Landrace
CHG	5	130812574	130812708	3.50E-40	-0.813388	8	4.40E-14	4.90E-46	0.00085608	0.81424	Teosinte/Landrace
CHG	5	205090195	205091053	2.10E-162	-0.624205	50	6.30E-14	3.00E-168	0.0037198	0.62792	Teosinte/Landrace
CHG	5	207665762	207665868	8.00E-23	-0.681945	8	4.70E-14	1.10E-28	0.15834	0.84029	Teosinte/Landrace
CHG	6	3098206	3098987	1.60E-22	-0.446616	13	4.20E-14	2.30E-28	0.37229	0.81891	Teosinte/Landrace
CHG	6	14817621	14817770	3.50E-32	-0.459614	17	3.80E-14	4.90E-38	0.27439	0.73401	Teosinte/Landrace
CHG	6	15662259	15662524	8.90E-12	-0.475757	8	4.50E-14	1.30E-17	0.11288	0.58864	Teosinte/Landrace
CHG	6	18821621	18822044	4.00E-111	-0.662182	32	5.60E-14	5.70E-117	0.098999	0.76118	Teosinte/Landrace
CHG	6	18822683	18823360	5.50E-51	-0.663828	14	3.30E-14	7.70E-57	0.1106	0.77443	Teosinte/Landrace
CHG	6	41504294	41504633	1.10E-39	-0.413708	24	5.20E-14	1.60E-45	0.077064	0.49077	Teosinte/Landrace
CHG	6	72523715	72523890	6.70E-08	-0.422161	9	4.30E-14	9.40E-14	0.14113	0.5633	Teosinte/Landrace
CHG	6	129517942	129518702	1.00E-43	-0.440699	30	4.20E-14	1.50E-49	0.21162	0.65232	Teosinte/Landrace
CHG	6	130350430	130350621	3.80E-25	-0.454385	10	4.30E-14	5.40E-31	0.046975	0.50136	Teosinte/Landrace
CHG	7	23600384	23600814	3.90E-75	-0.460821	36	5.50E-14	5.60E-81	0.10051	0.56133	Teosinte/Landrace
CHG	7	31277234	31277573	9.40E-12	-0.422773	8	4.20E-14	1.30E-17	0.18411	0.60689	Teosinte/Landrace
CHG	7	73397994	73398377	2.50E-21	-0.469059	14	4.00E-14	3.50E-27	0.30085	0.76991	Teosinte/Landrace
CHG	7	73399667	73399942	1.10E-14	-0.426661	13	4.20E-14	1.50E-20	0.047958	0.47462	Teosinte/Landrace
CHG	7	83123336	83123910	1.40E-31	-0.520955	15	4.80E-14	2.00E-37	0.28024	0.8012	Teosinte/Landrace
CHG	7	84825310	84825683	5.70E-44	-0.466482	23	4.90E-14	8.10E-50	0.0030351	0.46952	Teosinte/Landrace
CHG	7	87913178	87913865	1.10E-74	-0.58791	27	4.10E-14	1.50E-80	0.024091	0.612	Teosinte/Landrace
CHG	7	96122264	96123102	1.90E-77	-0.547666	29	5.00E-14	2.70E-83	0.0033297	0.551	Teosinte/Landrace
CHG	7	96521253	96521874	5.40E-31	-0.453787	20	3.80E-14	7.60E-37	0.37479	0.82857	Teosinte/Landrace
CHG	7	96534598	96535022	4.40E-24	-0.402334	21	4.30E-14	6.20E-30	0.45282	0.85516	Teosinte/Landrace
CHG	7	113757413	113757613	5.00E-20	-0.628628	8	4.30E-14	7.10E-26	0.12078	0.7494	Teosinte/Landrace
CHG	7	147098216	147098358	2.50E-25	-0.489649	13	5.00E-14	3.50E-31	0.13572	0.62537	Teosinte/Landrace
CHG	7	155446237	155446789	5.40E-60	-0.592685	24	5.00E-14	7.60E-66	0.21763	0.81032	Teosinte/Landrace
CHG	7	155446823	155447658	2.80E-33	-0.422151	34	4.20E-14	4.00E-39	0.035222	0.42408	Teosinte/Landrace
CHG	7	155659363	155659557	4.70E-11	-0.447366	8	4.20E-14	6.70E-17	0.18728	0.63465	Teosinte/Landrace
CHG	7	171989286	171989418	1.00E-11	-0.403029	8	4.60E-14	1.40E-17	0.024112	0.42714	Teosinte/Landrace
CHG	7	177486088	177486316	2.00E-24	-0.442654	20	3.70E-14	2.80E-30	0.28953	0.73219	Teosinte/Landrace
CHG	7	177486738	177486925	5.20E-13	-0.477689	10	4.30E-14	7.40E-19	0.056981	0.53467	Teosinte/Landrace
CHG	8	47907815	47908676	3.00E-71	-0.542044	28	5.70E-14	4.20E-77	0.0094005	0.55144	Teosinte/Landrace
CHG	8	51173532	51173736	3.30E-22	-0.52592	10	5.00E-14	4.70E-28	0.15933	0.68525	Teosinte/Landrace
CHG	8	89452043	89453071	6.60E-47	-0.460966	32	5.20E-14	9.40E-53	0.35539	0.81636	Teosinte/Landrace
CHG	8	109690253	109690393	9.90E-07	-0.469371	8	4.10E-14	1.40E-12	0.26518	0.73455	Teosinte/Landrace
CHG	8	129811848	129812180	5.40E-24	-0.408577	13	3.90E-14	7.70E-30	0.089528	0.49811	Teosinte/Landrace
CHG	8	147108090	147108293	9.30E-16	-0.507943	8	4.50E-14	1.30E-21	0.089142	0.59709	Teosinte/Landrace
CHG	8	147353508	147353867	1.30E-40	-0.716599	11	4.10E-14	1.80E-46	0.067871	0.78447	Teosinte/Landrace
CHG	8	149257494	149257759	4.50E-40	-0.451689	27	4.00E-14	6.30E-46	0.48163	0.93332	Teosinte/Landrace
CHG	8	149258251	149258574	1.30E-18	-0.47606	11	4.90E-14	1.80E-24	0.45418	0.93024	Teosinte/Landrace
CHG	8	149262935	149263502	1.90E-49	-0.499491	21	4.40E-14	2.70E-55	0.43824	0.93773	Teosinte/Landrace
CHG	8	149264233	149264488	2.70E-16	-0.434356	10	4.30E-14	3.80E-22	0.49642	0.93077	Teosinte/Landrace
CHG	9	55971924	55972346	2.50E-30	-0.603544	10	4.70E-14	3.60E-36	0.12749	0.73103	Teosinte/Landrace
CHG	9	114950101	114950617	5.00E-28	-0.443977	17	4.60E-14	7.10E-34	0.35916	0.80314	Teosinte/Landrace
CHG	9	130698894	130699054	1.60E-31	-0.779539	8	4.00E-14	2.30E-37	0.070678	0.85022	Teosinte/Landrace
CHG	9	130699675	130700089	1.40E-51	-0.799074	13	3.20E-14	1.90E-57	0.057238	0.85631	Teosinte/Landrace
CHG	9	138750684	138750794	1.10E-08	-0.438305	8	4.30E-14	1.60E-14	0.3346	0.77291	Teosinte/Landrace
CHG	9	148600995	148601158	6.00E-21	-0.639646	9	4.40E-14	8.50E-27	0.053605	0.69325	Teosinte/Landrace
CHG	9	149326475	149326809	6.30E-54	-0.633437	14	5.90E-14	8.90E-60	0.0064334	0.63987	Teosinte/Landrace
CHG	9	155230695	155233687	0.00E+00	-0.861177	174	0.00E+00	0.00E+00	0.016082	0.87726	Teosinte/Landrace
CHG	9	155234121	155234651	1.30E-161	-0.8627	33	2.50E-14	1.80E-167	0.01544	0.87814	Teosinte/Landrace
CHG	10	21378333	21378745	2.00E-71	-0.566299	34	3.90E-14	2.80E-77	0.26315	0.82945	Teosinte/Landrace
CHG	10	34063544	34063860	1.50E-36	-0.626716	11	4.60E-14	2.20E-42	0.02498	0.6517	Teosinte/Landrace
CHG	10	39779629	39780149	4.30E-36	-0.413332	22	4.00E-14	6.10E-42	0.0073147	0.42065	Teosinte/Landrace
CHG	10	60979167	60979387	5.80E-16	-0.449772	11	4.20E-14	8.30E-22	0.10749	0.55726	Teosinte/Landrace
CHG	10	66573540	66573896	9.30E-27	-0.475837	19	4.20E-14	1.30E-32	0.24036	0.71619	Teosinte/Landrace
CHG	10	78334331	78334944	8.20E-37	-0.443831	21	5.80E-14	1.20E-42	0.19034	0.63417	Teosinte/Landrace
CHG	10	102323913	102324043	8.20E-16	-0.426911	8	4.40E-14	1.20E-21	0.40305	0.82996	Teosinte/Landrace
CHG	10	105636505	105637000	9.90E-10	-0.455487	8	4.50E-14	1.40E-15	0.41089	0.86638	Teosinte/Landrace
CHG	10	106763530	106763737	2.00E-09	-0.465783	8	4.10E-14	2.90E-15	0.27423	0.74002	Teosinte/Landrace
CHG	1	403786	404187	1.10E-119	-0.607662	35	5.90E-14	5.70E-126	0.084649	0.69231	Teosinte/Maize
CHG	1	18463827	18465064	2.50E-55	-0.42609	38	5.20E-14	1.30E-61	0.26631	0.69241	Teosinte/Maize
CHG	1	18466666	18467345	4.20E-26	-0.425153	28	4.70E-14	2.20E-32	0.10104	0.5262	Teosinte/Maize
CHG	1	23636068	23636126	1.70E-23	-0.646352	9	4.20E-14	8.50E-30	0.007652	0.654	Teosinte/Maize
CHG	1	31798763	31799187	2.00E-52	-0.499285	32	4.10E-14	1.00E-58	0.26693	0.76622	Teosinte/Maize
CHG	1	32027414	32028041	2.50E-07	-0.443527	8	4.30E-14	1.30E-13	0.15235	0.59588	Teosinte/Maize
CHG	1	36154722	36156147	1.40E-78	-0.432106	77	0.00E+00	7.40E-85	0.052481	0.48459	Teosinte/Maize
CHG	1	58531596	58531813	4.80E-37	-0.600756	11	5.10E-14	2.40E-43	0.015142	0.6159	Teosinte/Maize
CHG	1	60812660	60813845	2.70E-71	-0.470602	52	4.00E-14	1.40E-77	0.035405	0.50601	Teosinte/Maize
CHG	1	60814572	60814808	1.40E-08	-0.496464	8	4.30E-14	7.40E-15	0.057213	0.55368	Teosinte/Maize
CHG	1	60815370	60815506	1.40E-07	-0.440165	8	1.00E-10	7.20E-14	0.03643	0.47659	Teosinte/Maize
CHG	1	75704443	75705001	6.00E-31	-0.552278	14	4.50E-14	3.10E-37	0.28504	0.83732	Teosinte/Maize
CHG	1	80240689	80241005	7.10E-32	-0.432376	22	3.80E-14	3.60E-38	0.30336	0.73573	Teosinte/Maize
CHG	1	91286069	91286285	8.60E-68	-0.717585	20	4.30E-14	4.40E-74	0.017231	0.73482	Teosinte/Maize
CHG	1	99289126	99289649	6.10E-22	-0.606828	10	4.10E-14	3.10E-28	0.19279	0.79962	Teosinte/Maize
