Type,chr,start,stop,q-value,mean_methylation_difference,#CpGs,p(MWU),p(2D KS),POP A,POP B,Compare
CHG,6,120806454,120806739,7.30E-14,0.475151,8,4.30E-14,3.40E-20,0.61273,0.13758,Teosinte/Maize
CHG,6,120807058,120807574,9.30E-46,0.602163,20,4.20E-14,4.40E-52,0.82411,0.22195,Teosinte/Maize
CHG,6,122137554,122137998,3.80E-22,0.517774,9,4.60E-14,1.80E-28,0.63649,0.11872,Teosinte/Maize
CHG,6,122246733,122247045,7.90E-23,0.435752,18,3.90E-14,3.70E-29,0.65159,0.21584,Teosinte/Maize
CHG,6,122500952,122501281,1.20E-20,0.636838,9,4.60E-14,5.60E-27,0.76834,0.1315,Teosinte/Maize
CHG,6,122937225,122938301,1.80E-11,0.417657,15,4.40E-14,8.30E-18,0.82986,0.4122,Teosinte/Maize
CHG,6,123572511,123572790,1.50E-23,0.442258,19,4.60E-14,7.10E-30,0.71799,0.27573,Teosinte/Maize
CHG,6,123573226,123575261,9.60E-79,0.40769,76,6.60E-14,4.50E-85,0.81284,0.40515,Teosinte/Maize
CHG,6,123788075,123789126,6.10E-65,0.678564,23,5.20E-14,2.90E-71,0.81219,0.13363,Teosinte/Maize
CHG,6,124562331,124566627,1.10E-286,0.483251,156,0,5.20E-293,0.70833,0.22508,Teosinte/Maize
CHG,6,124639002,124639731,1.90E-27,0.473269,20,4.40E-14,8.70E-34,0.82475,0.35148,Teosinte/Maize
CHG,6,126614500,126615139,1.10E-25,0.769895,8,4.00E-14,5.20E-32,0.86552,0.095628,Teosinte/Maize
CHG,6,127617698,127618038,3.20E-25,0.646064,9,5.00E-14,1.50E-31,0.76763,0.12156,Teosinte/Maize
CHG,6,128482319,128482997,3.90E-24,0.406004,28,4.50E-14,1.80E-30,0.86578,0.45977,Teosinte/Maize
CHG,6,130349784,130350082,7.30E-15,-0.468393,10,4.00E-14,3.50E-21,0.089258,0.55765,Teosinte/Maize
CHG,6,130350430,130350689,1.20E-22,-0.445664,13,3.80E-14,5.50E-29,0.060997,0.50666,Teosinte/Maize
CHG,6,130782498,130782678,3.40E-12,0.437627,12,4.10E-14,1.60E-18,0.69165,0.25402,Teosinte/Maize
CHG,6,133357083,133357425,2.50E-23,0.584448,11,4.50E-14,1.20E-29,0.76622,0.18177,Teosinte/Maize
CHG,6,134292052,134292433,4.30E-24,-0.451407,20,4.30E-14,2.00E-30,0.3099,0.7613,Teosinte/Maize
CHG,6,134316841,134317031,5.10E-24,-0.412019,14,4.20E-14,2.40E-30,0.025048,0.43707,Teosinte/Maize
CHG,6,134405587,134406237,8.90E-29,0.537164,16,4.30E-14,4.20E-35,0.82763,0.29047,Teosinte/Maize
CHG,6,137070446,137070597,8.30E-24,-0.54961,12,4.20E-14,3.90E-30,0.12202,0.67163,Teosinte/Maize
CHG,6,137828907,137829060,3.40E-25,0.465891,12,3.80E-14,1.60E-31,0.58729,0.1214,Teosinte/Maize
CHG,6,138176558,138176745,4.70E-08,0.435886,9,4.40E-14,2.20E-14,0.76329,0.32741,Teosinte/Maize
CHG,6,138265933,138266533,1.30E-124,0.593858,35,3.00E-14,6.30E-131,0.62309,0.029234,Teosinte/Maize
CHG,6,138266607,138266888,4.40E-20,0.449138,14,4.70E-14,2.10E-26,0.40233,0.034097,Teosinte/Maize
CHG,6,140956580,140957459,2.10E-70,0.5899,30,4.20E-14,1.00E-76,0.81759,0.22769,Teosinte/Maize
CHG,6,143126685,143127227,5.60E-21,0.541279,14,4.50E-14,2.60E-27,0.84246,0.30118,Teosinte/Maize
CHG,6,143834812,143834951,4.00E-31,-0.658444,9,3.60E-14,1.90E-37,0.014603,0.67305,Teosinte/Maize
CHG,6,147424211,147424398,1.40E-13,0.484229,12,4.00E-14,6.50E-20,0.74889,0.26466,Teosinte/Maize
CHG,6,147554245,147554708,2.00E-16,0.402514,14,4.20E-14,9.50E-23,0.74973,0.34722,Teosinte/Maize
CHG,6,151448005,151448544,3.40E-25,0.543131,15,4.50E-14,1.60E-31,0.78858,0.24545,Teosinte/Maize
CHG,6,152931700,152932732,2.10E-53,0.720175,19,4.30E-14,9.80E-60,0.87739,0.15722,Teosinte/Maize
CHG,6,152933063,152933441,4.00E-43,0.825449,12,5.60E-14,1.90E-49,0.88195,0.0565,Teosinte/Maize
CHG,6,153152043,153152797,2.10E-65,0.676738,17,5.60E-14,1.00E-71,0.70806,0.031322,Teosinte/Maize
CHG,6,153165849,153166058,1.30E-10,0.421295,11,4.60E-14,5.90E-17,0.80691,0.38561,Teosinte/Maize
CHG,6,156814606,156815826,3.10E-97,0.597485,41,2.70E-14,1.40E-103,0.77108,0.17359,Teosinte/Maize
CHG,6,157581993,157582223,2.30E-24,0.696742,9,4.90E-14,1.10E-30,0.88121,0.18447,Teosinte/Maize
CHG,6,160630661,160630926,7.20E-28,0.60542,11,4.60E-14,3.40E-34,0.71099,0.10557,Teosinte/Maize
CHG,6,162604959,162605207,2.60E-41,0.406484,12,4.90E-14,1.20E-47,0.41262,0.0061391,Teosinte/Maize
CHG,6,166068789,166069104,5.60E-102,0.452324,31,7.20E-14,2.60E-108,0.45466,0.0023314,Teosinte/Maize
CHG,6,171027194,171027457,3.40E-21,0.459396,11,4.10E-14,1.60E-27,0.74024,0.28084,Teosinte/Maize
CHG,6,171029780,171030408,4.60E-35,0.401981,16,4.40E-14,2.20E-41,0.48507,0.083089,Teosinte/Maize
CHG,6,171560023,171562220,3.50E-62,0.42788,51,5.00E-14,1.60E-68,0.72454,0.29666,Teosinte/Maize
CHG,6,171563730,171564085,4.10E-14,0.400197,14,4.60E-14,1.90E-20,0.7275,0.32731,Teosinte/Maize
CHG,6,173044776,173045128,1.50E-24,0.472358,19,4.20E-14,7.20E-31,0.80979,0.33743,Teosinte/Maize
CHG,6,173212583,173213979,1.10E-232,0.781389,56,6.60E-15,5.10E-239,0.81027,0.028877,Teosinte/Maize
CHG,6,173214910,173215663,3.50E-15,0.415482,15,4.10E-14,1.70E-21,0.83965,0.42417,Teosinte/Maize
CHG,7,1250940,1251714,7.40E-63,0.588523,22,3.10E-14,3.50E-69,0.67624,0.087714,Teosinte/Maize
CHG,7,2658695,2659149,2.60E-33,0.40515,26,4.50E-14,1.20E-39,0.73956,0.33441,Teosinte/Maize
CHG,7,7661397,7661550,6.40E-20,0.484758,10,4.70E-14,3.00E-26,0.57995,0.095189,Teosinte/Maize
CHG,7,7752456,7752912,3.90E-29,0.517688,17,5.10E-14,1.80E-35,0.79648,0.27879,Teosinte/Maize
CHG,7,9936525,9936685,1.30E-22,0.477897,13,4.00E-14,6.10E-29,0.65363,0.17574,Teosinte/Maize
CHG,7,12723430,12723666,7.80E-08,-0.417968,8,6.20E-14,3.70E-14,0.1231,0.54107,Teosinte/Maize
CHG,7,12942876,12943055,2.10E-09,0.408493,10,4.60E-14,1.00E-15,0.75396,0.34547,Teosinte/Maize
CHG,7,12943435,12945228,1.40E-54,0.417562,55,4.20E-14,6.40E-61,0.83072,0.41316,Teosinte/Maize
CHG,7,13737109,13737450,3.00E-83,0.797864,18,4.20E-14,1.40E-89,0.80316,0.0053004,Teosinte/Maize
CHG,7,13737977,13738130,2.90E-50,0.703777,14,4.00E-14,1.40E-56,0.76935,0.065574,Teosinte/Maize
CHG,7,18719889,18720440,2.00E-100,0.488003,41,2.40E-14,9.50E-107,0.59831,0.1103,Teosinte/Maize
CHG,7,19541519,19541604,1.90E-12,0.414707,8,4.30E-14,8.90E-19,0.5026,0.087897,Teosinte/Maize
CHG,7,21679083,21679350,7.00E-15,0.524858,8,4.20E-14,3.30E-21,0.72481,0.19995,Teosinte/Maize
CHG,7,21679737,21680426,1.00E-26,0.513029,17,4.70E-14,4.80E-33,0.79798,0.28495,Teosinte/Maize
CHG,7,23783666,23783860,7.20E-38,0.707342,12,4.30E-14,3.40E-44,0.80963,0.10229,Teosinte/Maize
CHG,7,30456528,30456975,8.50E-43,0.506682,23,5.10E-14,4.00E-49,0.89099,0.3843,Teosinte/Maize
CHG,7,31384459,31385259,2.10E-45,0.491871,25,5.40E-14,9.70E-52,0.85421,0.36234,Teosinte/Maize
CHG,7,37786776,37787181,2.20E-23,0.517871,16,4.50E-14,1.00E-29,0.85164,0.33377,Teosinte/Maize
CHG,7,39159376,39160108,1.70E-82,-0.686528,24,3.30E-14,7.90E-89,0.062512,0.74904,Teosinte/Maize
CHG,7,39340757,39340933,3.50E-29,0.443787,10,4.20E-14,1.70E-35,0.44571,0.0019248,Teosinte/Maize
CHG,7,39977347,39977501,6.80E-18,-0.437142,12,4.50E-14,3.20E-24,0.10518,0.54233,Teosinte/Maize
CHG,7,40059512,40060464,5.20E-28,0.638026,13,4.60E-14,2.40E-34,0.84503,0.20701,Teosinte/Maize
CHG,7,41105640,41105775,5.00E-21,0.634699,9,5.10E-14,2.40E-27,0.87824,0.24354,Teosinte/Maize
CHG,7,43324149,43324635,3.20E-74,0.539853,40,3.70E-14,1.50E-80,0.79151,0.25166,Teosinte/Maize
CHG,7,44259514,44259918,5.40E-42,0.643153,18,5.70E-14,2.50E-48,0.86034,0.21719,Teosinte/Maize
CHG,7,45819363,45820138,1.20E-49,-0.566275,21,5.10E-14,5.60E-56,0.029834,0.59611,Teosinte/Maize
CHG,7,46320695,46321670,3.30E-51,-0.492405,30,3.90E-14,1.60E-57,0.28392,0.77632,Teosinte/Maize
CHG,7,46762288,46762615,1.60E-16,-0.490124,12,4.20E-14,7.70E-23,0.10381,0.59394,Teosinte/Maize
CHG,7,47176926,47177312,6.30E-13,0.467948,14,4.40E-14,3.00E-19,0.88625,0.4183,Teosinte/Maize
CHG,7,47230864,47232054,1.10E-98,0.583853,42,7.00E-14,5.20E-105,0.7701,0.18625,Teosinte/Maize
CHG,7,48338925,48339354,3.20E-18,-0.435165,18,4.20E-14,1.50E-24,0.089327,0.52449,Teosinte/Maize
CHG,7,48975478,48975608,9.90E-10,0.464131,10,4.50E-14,4.70E-16,0.88036,0.41623,Teosinte/Maize
CHG,7,49266416,49266612,4.00E-20,-0.524816,11,4.40E-14,1.90E-26,0.013159,0.53797,Teosinte/Maize
CHG,7,49661073,49661540,8.90E-73,-0.692219,25,5.00E-14,4.20E-79,0.096122,0.78834,Teosinte/Maize
CHG,7,49831164,49832077,6.60E-50,0.499954,30,4.30E-14,3.10E-56,0.8004,0.30044,Teosinte/Maize
CHG,7,50026785,50027187,5.50E-51,0.679066,15,5.70E-14,2.60E-57,0.75071,0.071647,Teosinte/Maize
CHG,7,50318742,50320164,1.80E-144,0.52404,68,2.30E-14,8.30E-151,0.59298,0.068936,Teosinte/Maize
CHG,7,50778931,50779369,2.80E-14,0.441867,15,4.30E-14,1.30E-20,0.83718,0.39531,Teosinte/Maize
CHG,7,50780971,50781685,1.70E-80,0.708479,21,4.70E-14,8.10E-87,0.71083,0.0023495,Teosinte/Maize
CHG,7,50910233,50910604,7.40E-34,-0.505227,22,4.70E-14,3.50E-40,0.37737,0.8826,Teosinte/Maize
CHG,7,51105521,51105730,2.10E-07,0.46273,8,4.50E-14,9.80E-14,0.7773,0.31457,Teosinte/Maize
CHG,7,51106030,51106597,1.90E-25,0.429027,23,5.10E-14,8.90E-32,0.78256,0.35354,Teosinte/Maize
CHG,7,52168347,52168704,7.60E-12,-0.409597,11,4.40E-14,3.60E-18,0.15319,0.56279,Teosinte/Maize
CHG,7,54756359,54757052,1.40E-123,0.561411,57,3.30E-14,6.80E-130,0.79483,0.23342,Teosinte/Maize
CHG,7,54757520,54758544,8.90E-280,0.604862,115,0,4.20E-286,0.79866,0.1938,Teosinte/Maize
CHG,7,54886699,54886960,9.00E-34,0.414133,20,4.00E-14,4.30E-40,0.42094,0.0068115,Teosinte/Maize
CHG,7,55061404,55061507,2.80E-06,0.449113,10,4.00E-14,1.30E-12,0.90889,0.45978,Teosinte/Maize
CHG,7,55355630,55356618,9.00E-44,0.505471,27,3.30E-14,4.20E-50,0.72457,0.21909,Teosinte/Maize
CHG,7,55562118,55562636,2.30E-47,0.656057,19,4.40E-14,1.10E-53,0.83566,0.1796,Teosinte/Maize
CHG,7,55569310,55569440,2.10E-24,0.690073,10,3.70E-14,1.00E-30,0.90437,0.2143,Teosinte/Maize
CHG,7,55569778,55570295,3.50E-32,0.55248,16,4.40E-14,1.70E-38,0.76218,0.2097,Teosinte/Maize
CHG,7,57997587,57998830,6.70E-90,0.5925,37,6.20E-14,3.10E-96,0.74524,0.15274,Teosinte/Maize
CHG,7,58458831,58459137,1.30E-34,0.601093,13,4.00E-14,5.90E-41,0.68341,0.082321,Teosinte/Maize
CHG,7,62166870,62168668,8.00E-85,0.458146,65,6.10E-14,3.80E-91,0.83043,0.37228,Teosinte/Maize
CHG,7,62170256,62170809,1.40E-20,0.438939,17,4.00E-14,6.40E-27,0.82645,0.38751,Teosinte/Maize
CHG,7,62201170,62201839,1.70E-76,0.550968,38,3.70E-14,8.20E-83,0.81159,0.26062,Teosinte/Maize
CHG,7,62208626,62209310,7.70E-68,0.629646,25,5.40E-14,3.60E-74,0.826,0.19635,Teosinte/Maize
CHG,7,62534814,62535079,2.30E-16,0.594955,10,4.00E-14,1.10E-22,0.87885,0.2839,Teosinte/Maize
CHG,7,62550944,62551185,2.90E-08,0.433948,12,4.60E-14,1.40E-14,0.83824,0.40429,Teosinte/Maize
CHG,7,62692171,62695061,6.90E-12,0.480933,92,4.10E-14,3.20E-18,0.76656,0.6386,Teosinte/Maize
CHG,7,63016871,63018251,9.70E-118,0.54204,63,7.20E-14,4.60E-124,0.77398,0.23194,Teosinte/Maize
CHG,7,63208185,63208554,2.40E-13,0.533633,8,4.20E-14,1.10E-19,0.65608,0.12245,Teosinte/Maize
CHG,7,64303679,64304458,7.00E-53,-0.450647,33,5.00E-14,3.30E-59,0.33559,0.78624,Teosinte/Maize
CHG,7,65559492,65560270,2.80E-47,0.418242,32,3.90E-14,1.30E-53,0.47351,0.055266,Teosinte/Maize
CHG,7,67411636,67411932,5.10E-15,0.513421,11,3.90E-14,2.40E-21,0.8236,0.31018,Teosinte/Maize
CHG,7,68161907,68163925,3.10E-267,0.682874,76,1,1.50E-273,0.77085,0.087979,Teosinte/Maize
CHG,7,69404334,69404484,1.50E-12,0.449382,10,4.10E-14,7.00E-19,0.76136,0.31197,Teosinte/Maize
CHG,7,69464260,69464473,1.30E-44,0.737529,13,3.80E-14,6.10E-51,0.81615,0.078624,Teosinte/Maize
CHG,7,69464931,69465156,1.40E-13,0.509294,9,4.60E-14,6.60E-20,0.71553,0.20624,Teosinte/Maize
CHG,7,69494544,69494845,3.40E-28,0.556745,11,3.80E-14,1.60E-34,0.61703,0.060282,Teosinte/Maize
CHG,7,69988114,69989411,3.20E-137,0.634957,39,2.80E-14,1.50E-143,0.71778,0.082827,Teosinte/Maize
CHG,7,70601819,70602854,1.80E-45,-0.531062,24,4.70E-14,8.70E-52,0.12242,0.65348,Teosinte/Maize
CHG,7,70977179,70977914,6.50E-69,0.562298,22,4.40E-14,3.10E-75,0.57065,0.0083562,Teosinte/Maize
CHG,7,71649981,71650450,2.10E-43,0.604616,19,4.60E-14,9.70E-50,0.79515,0.19053,Teosinte/Maize
CHG,7,72473863,72474071,9.80E-42,-0.677067,12,3.80E-14,4.60E-48,0.050699,0.72777,Teosinte/Maize
CHG,7,73117339,73118232,5.00E-74,0.529722,42,5.00E-14,2.40E-80,0.81002,0.28029,Teosinte/Maize
CHG,7,73133028,73133324,8.80E-25,0.61995,13,4.10E-14,4.20E-31,0.87429,0.25434,Teosinte/Maize
CHG,7,73398789,73399368,4.70E-08,-0.429591,11,4.70E-14,2.20E-14,0.064592,0.49418,Teosinte/Maize
CHG,7,73808227,73808803,1.20E-89,0.821605,20,4.20E-14,5.90E-96,0.82865,0.0070421,Teosinte/Maize
CHG,7,73815121,73815611,2.50E-10,-0.400166,15,4.70E-14,1.20E-16,0.3037,0.70386,Teosinte/Maize
CHG,7,73961275,73961504,8.20E-45,0.797024,10,4.10E-14,3.90E-51,0.80109,0.0040647,Teosinte/Maize
CHG,7,73978534,73978650,1.00E-52,0.782383,13,4.30E-14,4.80E-59,0.78913,0.006744,Teosinte/Maize
CHG,7,75511435,75511653,1.40E-07,0.464777,8,4.30E-14,6.50E-14,0.81467,0.34989,Teosinte/Maize
CHG,7,75744095,75744562,1.60E-15,0.449344,17,3.80E-14,7.70E-22,0.75685,0.3075,Teosinte/Maize
CHG,7,75940169,75940836,5.20E-58,0.504945,33,3.70E-14,2.50E-64,0.87443,0.36948,Teosinte/Maize
CHG,7,75949927,75950605,1.50E-27,0.43452,22,5.10E-14,7.00E-34,0.87741,0.44289,Teosinte/Maize
CHG,7,75950916,75950986,4.90E-14,0.430268,11,4.50E-14,2.30E-20,0.87876,0.4485,Teosinte/Maize
CHG,7,75955210,75956561,3.30E-195,0.530323,79,0,1.60E-201,0.65272,0.1224,Teosinte/Maize
CHG,7,78545198,78546187,2.60E-117,0.809655,27,1.60E-14,1.20E-123,0.81261,0.0029576,Teosinte/Maize
CHG,7,78623583,78623791,9.60E-08,0.438822,10,4.60E-14,4.50E-14,0.76735,0.32853,Teosinte/Maize
CHG,7,78850304,78851029,7.60E-42,0.423398,44,3.60E-14,3.60E-48,0.83895,0.41555,Teosinte/Maize
CHG,7,78859791,78860777,2.40E-10,-0.449562,11,4.40E-14,1.10E-16,0.29417,0.74373,Teosinte/Maize
CHG,7,79300035,79301697,3.20E-101,0.48315,65,7.30E-14,1.50E-107,0.71874,0.23559,Teosinte/Maize
CHG,7,79917375,79917535,1.80E-09,0.401425,9,4.00E-14,8.40E-16,0.66284,0.26141,Teosinte/Maize
CHG,7,80069386,80070122,1.30E-77,0.657152,28,4.60E-14,5.90E-84,0.82068,0.16353,Teosinte/Maize
CHG,7,80076055,80076883,1.70E-75,0.648114,27,3.90E-14,7.80E-82,0.7929,0.14479,Teosinte/Maize
CHG,7,80096505,80096606,1.40E-35,0.645849,9,3.80E-14,6.80E-42,0.6581,0.012247,Teosinte/Maize
CHG,7,81041892,81042134,1.60E-23,0.589963,12,4.20E-14,7.50E-30,0.76787,0.17791,Teosinte/Maize
CHG,7,81051598,81052489,1.00E-39,0.455059,31,4.80E-14,4.80E-46,0.79778,0.34272,Teosinte/Maize
CHG,7,81245999,81246630,1.60E-22,0.488413,17,4.80E-14,7.30E-29,0.75735,0.26893,Teosinte/Maize
CHG,7,81363648,81363952,5.20E-15,0.452725,10,4.10E-14,2.50E-21,0.64509,0.19236,Teosinte/Maize
CHG,7,82959317,82959818,2.10E-33,0.438135,19,5.20E-14,9.90E-40,0.48055,0.042412,Teosinte/Maize
CHG,7,82960132,82960270,4.80E-25,0.506364,10,4.30E-14,2.20E-31,0.55654,0.050179,Teosinte/Maize
CHG,7,83123024,83123704,1.10E-54,-0.487536,32,5.50E-14,5.00E-61,0.26764,0.75517,Teosinte/Maize
CHG,7,83127226,83127554,5.90E-37,0.552014,16,4.40E-14,2.80E-43,0.6273,0.075288,Teosinte/Maize
CHG,7,83239869,83240207,5.80E-21,-0.409757,20,4.80E-14,2.80E-27,0.25484,0.6646,Teosinte/Maize
CHG,7,84176853,84177629,1.10E-47,0.587523,17,4.10E-14,5.00E-54,0.66919,0.081662,Teosinte/Maize
CHG,7,84178234,84179057,2.50E-50,0.436971,34,5.30E-14,1.20E-56,0.59826,0.16129,Teosinte/Maize
CHG,7,84823980,84825910,1.20E-148,-0.605616,67,4.30E-14,5.70E-155,0.062154,0.66777,Teosinte/Maize
CHG,7,86386471,86386761,4.60E-11,0.490927,8,4.20E-14,2.20E-17,0.75815,0.26722,Teosinte/Maize
CHG,7,86597723,86598425,9.90E-48,0.430526,34,5.30E-14,4.70E-54,0.83598,0.40545,Teosinte/Maize
CHG,7,87583469,87583856,3.80E-34,0.60467,14,3.80E-14,1.80E-40,0.72477,0.1201,Teosinte/Maize
CHG,7,87913178,87913873,4.10E-73,-0.494207,47,3.80E-14,2.00E-79,0.025574,0.51978,Teosinte/Maize
CHG,7,88855654,88856700,3.20E-129,0.789055,31,5.10E-14,1.50E-135,0.81934,0.030289,Teosinte/Maize
CHG,7,91474819,91476517,2.20E-74,0.41498,77,0,1.00E-80,0.77788,0.3629,Teosinte/Maize
CHG,7,91839693,91839907,5.40E-40,0.763017,10,4.70E-14,2.50E-46,0.76773,0.0047109,Teosinte/Maize
CHG,7,93613840,93614165,5.00E-27,-0.49661,15,3.70E-14,2.30E-33,0.11522,0.61184,Teosinte/Maize
CHG,7,95185175,95185382,8.10E-17,0.620451,9,4.10E-14,3.80E-23,0.8788,0.25835,Teosinte/Maize
CHG,7,96334660,96334952,4.70E-22,0.571029,12,4.60E-14,2.20E-28,0.83993,0.2689,Teosinte/Maize
CHG,7,96532271,96533794,3.00E-160,0.429118,61,2.70E-14,1.40E-166,0.49023,0.061112,Teosinte/Maize
CHG,7,96533841,96534587,2.20E-66,0.575713,34,3.90E-14,1.00E-72,0.62243,0.11641,Teosinte/Maize
CHG,7,96794289,96794662,1.70E-25,-0.445348,16,4.50E-14,8.10E-32,0.19872,0.64407,Teosinte/Maize
CHG,7,98087731,98088300,5.70E-16,0.408152,16,4.20E-14,2.70E-22,0.69813,0.28998,Teosinte/Maize
CHG,7,98904014,98904407,6.00E-54,0.552469,22,4.40E-14,2.80E-60,0.74297,0.1905,Teosinte/Maize
CHG,7,99028888,99029559,1.00E-72,0.811171,18,5.10E-14,4.70E-79,0.83036,0.019185,Teosinte/Maize
CHG,7,99031084,99031642,1.90E-99,0.851798,23,4.30E-14,8.80E-106,0.88276,0.03096,Teosinte/Maize
CHG,7,99211125,99212433,3.00E-34,0.409258,39,5.00E-14,1.40E-40,0.84196,0.4327,Teosinte/Maize
CHG,7,101684425,101684710,2.00E-26,0.57588,9,5.10E-14,9.60E-33,0.67279,0.096908,Teosinte/Maize
CHG,7,101877857,101878315,9.50E-55,0.582421,25,4.70E-14,4.50E-61,0.79316,0.21074,Teosinte/Maize
CHG,7,101881188,101881554,5.80E-17,0.482293,14,4.30E-14,2.70E-23,0.59619,0.15511,Teosinte/Maize
CHG,7,103465612,103466052,5.20E-51,-0.528987,29,4.00E-14,2.50E-57,0.085686,0.61467,Teosinte/Maize
CHG,7,106856606,106856930,3.10E-13,0.520526,9,4.30E-14,1.50E-19,0.882,0.36147,Teosinte/Maize
CHG,7,107530107,107530334,1.00E-42,0.738558,10,4.00E-14,4.90E-49,0.75197,0.013414,Teosinte/Maize
CHG,7,110891714,110891896,1.60E-21,-0.527477,12,4.50E-14,7.70E-28,1.67E-07,0.52748,Teosinte/Maize
CHG,7,113884644,113884797,5.60E-24,-0.421202,20,3.70E-14,2.60E-30,0.30041,0.72161,Teosinte/Maize
CHG,7,115150462,115151578,1.30E-111,0.539619,40,3.20E-14,6.00E-118,0.56252,0.0229,Teosinte/Maize
CHG,7,115406435,115406690,3.60E-40,-0.535846,17,4.00E-14,1.70E-46,0.032196,0.56804,Teosinte/Maize
CHG,7,116280725,116281877,5.90E-54,0.446042,43,5.80E-14,2.80E-60,0.77734,0.3313,Teosinte/Maize
CHG,7,116450109,116450335,6.40E-09,0.416062,11,4.10E-14,3.00E-15,0.75883,0.34277,Teosinte/Maize
CHG,7,119423847,119424006,1.40E-18,-0.57588,11,4.30E-14,6.50E-25,0.0089046,0.58478,Teosinte/Maize
CHG,7,119940250,119942152,1.50E-140,0.518003,88,0,6.90E-147,0.79611,0.27811,Teosinte/Maize
CHG,7,121656538,121656660,9.00E-26,0.542953,10,4.20E-14,4.20E-32,0.65057,0.10762,Teosinte/Maize
CHG,7,121694111,121694448,2.10E-22,0.571948,10,4.20E-14,9.80E-29,0.76377,0.19182,Teosinte/Maize
CHG,7,122608535,122609018,6.30E-52,-0.486519,33,3.70E-14,3.00E-58,0.16492,0.65144,Teosinte/Maize
CHG,7,123023148,123023412,1.10E-160,-0.820962,36,7.20E-14,5.00E-167,0.0073042,0.82827,Teosinte/Maize
CHG,7,123061753,123062825,1.40E-195,-0.756668,47,3.80E-14,6.80E-202,0.019515,0.77618,Teosinte/Maize
CHG,7,126017566,126019002,3.40E-56,0.67848,18,5.00E-14,1.60E-62,0.76106,0.08258,Teosinte/Maize
CHG,7,126520157,126520531,3.90E-28,0.489416,23,3.90E-14,1.90E-34,0.87372,0.3843,Teosinte/Maize
CHG,7,126796647,126796773,9.40E-21,0.494699,9,3.70E-14,4.40E-27,0.64792,0.15322,Teosinte/Maize
CHG,7,126957371,126959821,1.10E-103,-0.435898,54,4.00E-14,5.20E-110,0.40661,0.84251,Teosinte/Maize
CHG,7,127259793,127259930,1.50E-18,0.574575,8,4.10E-14,7.20E-25,0.65239,0.077818,Teosinte/Maize
CHG,7,127260237,127260835,6.70E-60,0.610746,19,5.60E-14,3.10E-66,0.62628,0.015537,Teosinte/Maize
CHG,7,127315149,127315273,2.40E-10,0.417368,9,4.30E-14,1.10E-16,0.52641,0.10905,Teosinte/Maize
CHG,7,129053537,129054023,3.00E-18,0.429026,20,4.30E-14,1.40E-24,0.76834,0.33932,Teosinte/Maize
CHG,7,130050880,130051377,2.00E-35,0.730507,11,4.70E-14,9.60E-42,0.79836,0.067849,Teosinte/Maize
CHG,7,130403002,130403114,2.70E-17,0.546608,8,4.50E-14,1.30E-23,0.76097,0.21436,Teosinte/Maize
CHG,7,130403745,130403913,8.40E-43,0.428582,27,5.10E-14,3.90E-49,0.72987,0.30128,Teosinte/Maize
CHG,7,130462016,130462175,4.50E-06,0.45335,8,4.80E-13,2.10E-12,0.83673,0.38338,Teosinte/Maize
CHG,7,130691661,130691829,9.50E-24,0.543398,14,4.60E-14,4.50E-30,0.84079,0.29739,Teosinte/Maize
CHG,7,131547272,131548073,3.80E-48,0.531772,23,5.70E-14,1.80E-54,0.72707,0.19529,Teosinte/Maize
CHG,7,134944111,134944378,4.20E-31,0.539107,17,5.80E-14,2.00E-37,0.8141,0.275,Teosinte/Maize
CHG,7,137989557,137990209,3.00E-43,0.672043,14,3.70E-14,1.40E-49,0.75943,0.087387,Teosinte/Maize
CHG,7,138447225,138448526,8.40E-49,0.426078,40,5.40E-14,3.90E-55,0.59345,0.16737,Teosinte/Maize
CHG,7,139218313,139219124,2.20E-15,-0.412406,16,4.50E-14,1.00E-21,0.24462,0.65703,Teosinte/Maize
CHG,7,139324162,139325216,2.60E-135,0.595477,58,3.90E-14,1.20E-141,0.75408,0.1586,Teosinte/Maize
CHG,7,139325691,139326283,1.10E-18,0.420902,14,4.90E-14,5.10E-25,0.59945,0.17855,Teosinte/Maize
CHG,7,139576713,139577186,9.80E-18,-0.512139,13,4.00E-14,4.60E-24,0.18984,0.70198,Teosinte/Maize
CHG,7,141004865,141005258,4.20E-23,0.661086,8,4.30E-14,2.00E-29,0.76901,0.10792,Teosinte/Maize
CHG,7,141006063,141006398,1.90E-14,0.483883,11,4.40E-14,9.10E-21,0.64102,0.15714,Teosinte/Maize
CHG,7,146448863,146449224,3.60E-15,-0.443067,9,4.20E-14,1.70E-21,0.3538,0.79687,Teosinte/Maize
CHG,7,147098216,147098429,1.70E-68,-0.565278,26,4.90E-14,7.90E-75,0.14009,0.70537,Teosinte/Maize
CHG,7,147356127,147356373,7.00E-36,0.817707,10,4.60E-14,3.30E-42,0.82321,0.0055022,Teosinte/Maize
CHG,7,147356704,147357454,3.20E-91,0.857478,20,5.50E-14,1.50E-97,0.86718,0.009703,Teosinte/Maize
CHG,7,147357808,147360017,0,0.876859,87,0,0,0.88444,0.0075766,Teosinte/Maize
CHG,7,147595806,147596286,1.10E-16,-0.449906,14,4.00E-14,5.20E-23,0.24426,0.69416,Teosinte/Maize
CHG,7,148694463,148694744,2.40E-21,0.511425,15,4.80E-14,1.10E-27,0.83646,0.32504,Teosinte/Maize
